index,decision_date,return_date,hard_regime,asset_simple_return,memory_net_return,memory_exposure,memory_turnover,memory_action,memory_beta,memory_valid,memory_cited_memory_count,memory_retrieved_memory_count,memory_memory_total_before,memory_shadow_net_return,memory_pretrade_exposure,memory_shadow_pretrade_exposure,memory_desired_exposure,memory_shadow_exposure,memory_confidence,memory_error,memory_request_sha256,memory_latency_seconds,no_memory_net_return,no_memory_exposure,no_memory_turnover,no_memory_action,no_memory_beta,no_memory_valid,no_memory_cited_memory_count,no_memory_retrieved_memory_count,no_memory_memory_total_before,no_memory_shadow_net_return,no_memory_pretrade_exposure,no_memory_shadow_pretrade_exposure,no_memory_desired_exposure,no_memory_shadow_exposure,no_memory_confidence,no_memory_error,no_memory_request_sha256,no_memory_latency_seconds
209,2021-07-29,2021-07-30,mix,0.055048073317433797,0.022019218289849984,0.40000000000000002,1.0799330441457755e-05,ABSTAIN,0.050000000000000003,True,0,5,209,0.018910082272120654,0.39998920066955856,0,0.49367293004928942,0.35000000000000003,0.51665656453585584,,6dfd2d47b4af5696baa434204ca2a2c473eddec61c8d399a3af90bf08b048a5b,7.7700513638556004,0.022019218289849984,0.40000000000000002,1.0799330441457755e-05,ABSTAIN,0.050000000000000003,True,0,0,209,0.018910082272120654,0.39998920066955856,0,0.49367293004928942,0.35000000000000003,0.63043660589036132,,e3daf4790dc2aa5338dc8a0ffb179592ea09db9fb38e800cffc4d44b26b6ec27,6.3829616457223892
210,2021-07-30,2021-07-31,bear,-0.0153944942824513,-0.0061706450090425191,0.40000000000000002,0.012926897280479077,CASH,0.10000000000000001,True,5,5,210,-0.0010817710500887756,0.4129268972804791,0.36228671076544994,0.44300046370647744,0.050000000000000003,0.59412788621900303,,b13c59d3b0285232f00723727bdbfe1fea06081eb0150ae46bb69a2a039d2b6d,9.9522402286529541,-0.0061706450090425191,0.40000000000000002,0.012926897280479077,CASH,0.10000000000000001,True,0,0,210,-0.0010817710500887756,0.4129268972804791,0.36228671076544994,0.44300046370647744,0.050000000000000003,0.59412788621900303,,50e2ca1a4be672b0803246f0da8586aedf22024cc8c2b35b6e8feca4bcc6cfaf,6.1885756645351648
211,2021-07-31,2021-08-01,mix,-0.040318912635938398,-0.016131222669688472,0.40000000000000002,0.0037175706759948191,ABSTAIN,0.050000000000000003,True,5,5,211,-0.014408107411608029,0.3962824293240052,0.049268198235679725,0.49808926053714447,0.35000000000000003,0.63140246437846181,,a082164549b08d5e6a5fd1506896393752170bf21f75d02329b1bfe6f799a09b,9.6788224093616009,-0.016131222669688472,0.40000000000000002,0.0037175706759948191,ABSTAIN,0.050000000000000003,True,0,0,211,-0.014408107411608029,0.3962824293240052,0.049268198235679725,0.49808926053714447,0.35000000000000003,0.89417965891242923,,7704ee2f278b0621faeca9561aca7234b59f98e7f3f96a1b4404aac0411410d1,5.7414366528391838
212,2021-08-01,2021-08-02,mix,-0.0178016615552819,-0.0071304297454175547,0.40000000000000002,0.0098351561533076559,ABSTAIN,0.050000000000000003,True,0,5,212,-0.0071795461842658614,0.39016484384669237,0.34069615505631207,0.49757604436765129,0.40000000000000002,0.63140246437846181,,41479fa822a629bede79670f7b4a79ed80fa1d354893231934877c12f8138657,6.9292787928134203,-0.0071304297454175547,0.40000000000000002,0.0098351561533076559,ABSTAIN,0.050000000000000003,True,0,0,212,-0.0071795461842658614,0.39016484384669237,0.34069615505631207,0.49757604436765129,0.40000000000000002,0.86575695685704457,,6499e70fd7cb0eb3fbf069907692b8bb2e680887b61d91c44c25a2bb9d9aeef7,5.8336793538182974
213,2021-08-02,2021-08-03,bear,-0.026503507929861701,-0.010605660592963306,0.40000000000000002,0.0043030392727849143,CASH,0.075000000000000011,True,2,5,213,-0.0016704142481133166,0.39569696072721511,0.39569696072721511,0.45329288716849814,0.050000000000000003,0.55130401477239876,,c94709e2cc8d2ae3f1222a05d66b3a656cae5519d99003ce820b9aa28ffbfd16,8.2488833237439394,-0.010605660592963306,0.40000000000000002,0.0043030392727849143,CASH,0.075000000000000011,True,0,0,213,-0.0016704142481133166,0.39569696072721511,0.39569696072721511,0.45329288716849814,0.050000000000000003,0.55130401477239876,,fc26fe05af29fbd1ef4deb5d81009e308ef6df7a1057982d22731030579b59d5,6.140514025464654
214,2021-08-03,2021-08-04,bear,0.042134470486725598,0.016847250843408323,0.40000000000000002,0.0064289983062026379,CASH,0.075000000000000011,True,0,5,214,-4.8739412874310162e-05,0.39357100169379738,0.048739412874287444,0.44925707128849446,0,0.79296332152503546,,88e0d86e6f892e6d5549543daa620bca2b0fadd70535fb5845936ee3976d2ca2,7.1722177285701036,0.016847250843408323,0.40000000000000002,0.0064289983062026379,CASH,0.075000000000000011,True,0,0,214,-4.8739412874310162e-05,0.39357100169379738,0.048739412874287444,0.44925707128849446,0,0.79296332152503546,,06edd78fc1ef95a4519bbba57be0ab058fc35539a173374a8b3a54ec40fea3b7,6.1916038393974304
215,2021-08-04,2021-08-05,bear,0.028444594319134001,0.011367779911243936,0.40000000000000002,0.0099446675954931729,CASH,0.075000000000000011,True,5,5,215,0,0.4099446675954932,0,0.44713274960272298,0,0.9201642862370224,,718ee76496954974f5f8572368a570c8e6e645d68d43cac09166ebb89fca653a,10.139181965962052,0.011367779911243936,0.40000000000000002,0.0099446675954931729,CASH,0.075000000000000011,True,0,0,215,0,0.4099446675954932,0,0.44713274960272298,0,0.9201642862370224,,6637e5f2176eab7e095690da52ba11c2fc0c85644dd3bab89d67a435ca28f761,6.1606996543705463
216,2021-08-05,2021-08-06,mix,0.047182092240231899,0.018865959602936355,0.40000000000000002,0.006749903331805529,ABSTAIN,0.050000000000000003,True,0,5,216,0.016157952477781734,0.40674990333180555,0,0.49124920076103668,0.35000000000000003,0.51531691224820753,,fee60e454be65d410b2a8e4105a6d0d429ef7ae5327865e0a2ce28f4b208e719,7.707150112837553,0.018865959602936355,0.40000000000000002,0.006749903331805529,ABSTAIN,0.050000000000000003,True,0,0,216,0.016157952477781734,0.40674990333180555,0,0.49124920076103668,0.35000000000000003,0.63052150289346021,,1be3a9f5d3ccc2bb6563a68724783ce16e20d0892525cbaf48acecb5a61f3114,6.5103012453764677
217,2021-08-06,2021-08-07,mix,0.042499894848511501,0.01698865505235081,0.40000000000000002,0.01111395036514301,ABSTAIN,0.050000000000000003,True,0,5,217,0.016959847001815742,0.41111395036514303,0.3605595484288579,0.496148112021006,0.40000000000000002,0.63140246437846181,,dc443f42953590eb63a1a963777d16f658919ecf20e456f2e18ac85519b9af67,6.8670567367225885,0.01698865505235081,0.40000000000000002,0.01111395036514301,ABSTAIN,0.050000000000000003,True,0,0,217,0.016959847001815742,0.41111395036514303,0.3605595484288579,0.496148112021006,0.40000000000000002,0.78665989072286635,,6a7d0fa02bded7bf246d6598078cf8ff65949d980e8536873c3538883e91334e,5.7183770183473825
218,2021-08-07,2021-08-08,mix,-0.018411178503704901,-0.0073744270138319523,0.40000000000000002,0.010029474125357318,ABSTAIN,0.050000000000000003,True,5,5,218,-0.0073744270138319523,0.41002947412535734,0.41002947412535734,0.49941235048619098,0.40000000000000002,0.63140246437846181,,f3e7ce5bac3aede141fe9e11aea581c1274d45e76ccb81a59a94c0217288ef55,10.51231262460351,-0.0073744270138319523,0.40000000000000002,0.010029474125357318,ABSTAIN,0.050000000000000003,True,0,0,218,-0.0073744270138319523,0.41002947412535734,0.41002947412535734,0.49941235048619098,0.40000000000000002,0.96751835964912802,,00ea561228742a421053da36846c17931885d58af24bf346b08a23bf1d54d840,6.5692764185369015
219,2021-08-08,2021-08-09,mix,0.0568929139036553,0.022752612793192517,0.40000000000000002,0.0044514655314905061,ABSTAIN,0.050000000000000003,True,5,5,219,0.022752612793192517,0.39554853446850952,0.39554853446850952,0.49988771117216613,0.40000000000000002,0.63140246437846181,,58c0a07ab63ca01e98911143937237c7230954273665b0dbef6321e5006f6d6d,10.518565688282251,0.022752612793192517,0.40000000000000002,0.0044514655314905061,ABSTAIN,0.050000000000000003,True,0,0,219,0.022752612793192517,0.39554853446850952,0.39554853446850952,0.49988771117216613,0.40000000000000002,0.5,,3cb321ca9a4471ce8a474c876f3046717875fc9a923767402a71954a739041f2,5.2746057882905006
220,2021-08-09,2021-08-10,mix,-0.0149186657246626,-0.0059807371015716537,0.40000000000000002,0.013350480247558527,ABSTAIN,0.050000000000000003,True,5,5,220,-0.0059807371015716537,0.41335048024755855,0.41335048024755855,0.49970395635002468,0.40000000000000002,0.63140246437846181,,4e89ef5037c356f2ef596b2759b0fc723a9ef32ea166ccfcb5d2dde8e385ed8e,10.495376814156771,-0.0059807371015716537,0.40000000000000002,0.013350480247558527,ABSTAIN,0.050000000000000003,True,0,0,220,-0.0059807371015716537,0.41335048024755855,0.41335048024755855,0.49970395635002468,0.40000000000000002,0.5,,ca0baf289587db24cf8f66dc3dcf0569ae771fda30f849b7ca84f0a136742435,5.3549005780369043
221,2021-08-10,2021-08-11,mix,-0.00064701779627919997,-0.00034474437611653475,0.45000000000000001,0.053601974434936472,ABSTAIN,0.050000000000000003,True,0,5,221,-0.00034474437611653475,0.39639802556506354,0.39639802556506354,0.49983175979689121,0.45000000000000001,0.63140246437846181,,cc60ef9f3e6df9aad8b9815bd8b67470c3a1b2f83e6db5be4b46506e31b652cf,6.874838450923562,-0.00034474437611653475,0.45000000000000001,0.053601974434936472,ABSTAIN,0.050000000000000003,True,0,0,221,-0.00034474437611653475,0.39639802556506354,0.39639802556506354,0.49983175979689121,0.45000000000000001,0.5,,3ecd14629e958ee3c40b62e89c8880bd824311b29c9957ae5a450bc9da734f5f,5.2859788462519646
222,2021-08-11,2021-08-12,mix,-0.0254782801447625,-0.01146538441214584,0.45000000000000001,0.00016018354330049611,ABSTAIN,0.050000000000000003,True,5,5,222,-0.01146538441214584,0.44983981645669951,0.44983981645669951,0.49985813571788418,0.45000000000000001,0.63140246437846181,,d9eb823fcfea0cf8110d380ead95cd410a0d9d0c09b1023cbc4d3002962dd0b3,9.4672414753586054,-0.01146538441214584,0.45000000000000001,0.00016018354330049611,ABSTAIN,0.050000000000000003,True,0,0,222,-0.01146538441214584,0.44983981645669951,0.44983981645669951,0.49985813571788418,0.45000000000000001,0.5,,eeac37c7c09d6e9dba3880d4ad969657554600e07cb304ff8575f9925e29ff64,5.3558301515877247
223,2021-08-12,2021-08-13,mix,0.076699081601859301,0.034507987540762786,0.45000000000000001,0.0063790111406280547,ABSTAIN,0.050000000000000003,True,5,5,223,0.034507987540762786,0.44362098885937196,0.44362098885937196,0.49982666111783258,0.45000000000000001,0.63140246437846181,,b0b340d596ab77fdc660eabf97cb6a41185550f731436bba5f1d3b356a5f3d10,9.5814750045537949,0.034507987540762786,0.45000000000000001,0.0063790111406280547,ABSTAIN,0.050000000000000003,True,0,0,223,0.034507987540762786,0.44362098885937196,0.44362098885937196,0.49982666111783258,0.45000000000000001,0.5,,22013ab142f7c74d95ee4240144ccb5b9a37859b8f442eff5bfbc8c7048533b6,5.2410838473588228
224,2021-08-13,2021-08-14,mix,-0.0152188600078227,-0.0068667110266072973,0.45000000000000001,0.018349690705311172,ABSTAIN,0.050000000000000003,True,5,5,224,-0.0068667110266072973,0.46834969070531118,0.46834969070531118,0.49982919964138761,0.45000000000000001,0.63140246437846181,,22a0d4fd0f60f43f19776159eef0451e32fa46e714d49056dc854d2ee7ff088d,9.6020301152020693,-0.0068667110266072973,0.45000000000000001,0.018349690705311172,ABSTAIN,0.050000000000000003,True,0,0,224,-0.0068667110266072973,0.46834969070531118,0.46834969070531118,0.49982919964138761,0.45000000000000001,0.5,,6b24234c66a5815874b60129c87ff87a2eeea4a7cc8aae92c810d25ee265261c,5.3338929694145918
225,2021-08-14,2021-08-15,mix,-0.0019158268109552999,-0.0008659114369191645,0.45000000000000001,0.0037926417093918641,ABSTAIN,0.050000000000000003,True,0,5,225,-0.0008659114369191645,0.44620735829060815,0.44620735829060815,0.49931860932880229,0.45000000000000001,0.63140246437846181,,8c334bd8b2b285b5a7c969c395d138f0fac242ab0d1414b152fcfe68df7a8da1,6.8756499737501144,-0.0008659114369191645,0.45000000000000001,0.0037926417093918641,ABSTAIN,0.050000000000000003,True,0,0,225,-0.0008659114369191645,0.44620735829060815,0.44620735829060815,0.49931860932880229,0.45000000000000001,0.97635930674626525,,fa3c20291e682060dec2af32891d70c2f77169e8b97b3549b27d2d2d6d80750a,5.7116311807185411
226,2021-08-15,2021-08-16,mix,-0.021174132232987801,-0.0095288295591895444,0.45000000000000001,0.00047457627839253558,ABSTAIN,0.050000000000000003,True,0,5,226,-0.0095288295591895444,0.44952542372160748,0.44952542372160748,0.49811530456995112,0.45000000000000001,0.63140246437846181,,dc642861b93574ac49bcfd78fd71c47905a00d632a8d3dd3eefc045b39b85beb,6.9232933726161718,-0.0095288295591895444,0.45000000000000001,0.00047457627839253558,ABSTAIN,0.050000000000000003,True,0,0,226,-0.0095288295591895444,0.44952542372160748,0.44952542372160748,0.49811530456995112,0.45000000000000001,0.5,,8007a5d41d948729539ac121002eff14663f725c6d5cce97f18fb1aaa4553186,5.373737720772624
227,2021-08-16,2021-08-17,mix,-0.028365325037013899,-0.012769619742473259,0.45000000000000001,0.0052910123959173938,ABSTAIN,0.050000000000000003,True,0,5,227,-0.012769619742473259,0.44470898760408262,0.44470898760408262,0.49784107306774178,0.45000000000000001,0.63140246437846181,,5d44a92db6feda09e79effc388df337e0508aa711e15b1b0d10411d5206cd5f2,6.8505335710942745,-0.012769619742473259,0.45000000000000001,0.0052910123959173938,ABSTAIN,0.050000000000000003,True,0,0,227,-0.012769619742473259,0.44470898760408262,0.44470898760408262,0.49784107306774178,0.45000000000000001,0.5,,c8ca062e8d51717ef37c18bd824ab832eb8a8f577c1c1ed49a48a3c30490d551,5.2631950341165066
228,2021-08-17,2021-08-18,mix,0.00072049333655539998,0.00030311490619472359,0.5,0.05711118796780873,ABSTAIN,0.050000000000000003,True,0,5,228,0.00030311490619472359,0.44288881203219127,0.44288881203219127,0.49912773682069628,0.5,0.63140246437846181,,7ea989252b9077151e68f53c92b996842acfcbb0728892c43b7ad9b1c898da49,6.8909839186817408,0.00030311490619472359,0.5,0.05711118796780873,ABSTAIN,0.050000000000000003,True,0,0,228,0.00030311490619472359,0.44288881203219127,0.44288881203219127,0.49912773682069628,0.5,0.5,,3e25cec174ba23785a22464ec8e7598d097e6bf4af13ea0c379ba240b55c090c,5.3672238830476999
229,2021-08-18,2021-08-19,mix,0.045436657886852097,0.022718144794329875,0.5,0.00018005846867541475,ABSTAIN,0.050000000000000003,True,0,5,229,0.022718144794329875,0.50018005846867541,0.50018005846867541,0.4996444717257692,0.5,0.63140246437846181,,a405cdec650a3d085bc5c9f38f84420c234d0c739e4b99a8a4e3e153cd588d32,6.862724868580699,0.022718144794329875,0.5,0.00018005846867541475,ABSTAIN,0.050000000000000003,True,0,0,229,0.022718144794329875,0.50018005846867541,0.50018005846867541,0.4996444717257692,0.5,0.98732253450508545,,65f3eef9ecb3db3bf09b0f300cf15041a28b7133ce6dcbb05ab458631d7d05af,5.7154025565832853
230,2021-08-19,2021-08-20,mix,0.054925688522731803,0.027451432400341869,0.5,0.011106835724209785,ABSTAIN,0.050000000000000003,True,5,5,230,0.027451432400341869,0.51110683572420978,0.51110683572420978,0.49961710662137399,0.5,0.63140246437846181,,b1f8e5aa0f763f2bf39cf0be6ab306cf148e8058d1f483fd4dc60cb63b9e63cd,9.5877388324588537,0.027451432400341869,0.5,0.011106835724209785,ABSTAIN,0.050000000000000003,True,0,0,230,0.027451432400341869,0.51110683572420978,0.51110683572420978,0.49961710662137399,0.5,0.94999999999999996,,c07489acdf27d9e0c0b7343ccabfd10f91eda157d6414e2e854665c679471a3e,5.3660125788301229
231,2021-08-20,2021-08-21,mix,-0.0090868542697266005,-0.0045567308124523365,0.5,0.013364397756450708,ABSTAIN,0.050000000000000003,True,5,5,231,-0.0045567308124523365,0.51336439775645071,0.51336439775645071,0.49485304050700202,0.5,0.63140246437846181,,211cc07288a8b7a7493cc116670169374b09ae4b524632ce06b85899009f8ad6,9.7175942752510309,-0.0045567308124523365,0.5,0.013364397756450708,ABSTAIN,0.050000000000000003,True,0,0,231,-0.0045567308124523365,0.51336439775645071,0.51336439775645071,0.49485304050700202,0.5,0.5,,6b3f2bfd83077ba73059eb9094de5a4ad67b6939d7b4fd07f524b2157e15d968,5.2498846221715212
232,2021-08-21,2021-08-22,bull,0.0077482107709744997,0.0038718144624199091,0.5,0.0022820820409002462,ABSTAIN,0,True,0,5,232,0.0038718144624199091,0.49771791795909975,0.49771791795909975,0.48213383249781638,0.5,0.5,,a16b84eeaf250a7cb226c5b392635cfe4efde7fc0bce5749614acb6c09cf8e5c,6.2466212306171656,0.0038718144624199091,0.5,0.0022820820409002462,ABSTAIN,0,True,0,0,232,0.0038718144624199091,0.49771791795909975,0.49771791795909975,0.48213383249781638,0.5,0.5,,cd37f47b0446f2b512f67a4243b18477695ca0dd6905e2dc52e4cf6f3508c2a6,5.362371202558279
233,2021-08-22,2021-08-23,bull,0.0057903338781225997,0.0028932317753058712,0.5,0.0019295773069072375,ABSTAIN,0,True,0,5,233,0.0028932317753058712,0.50192957730690724,0.50192957730690724,0.48415706859789648,0.5,0.5,,6abac5d94a7dc173f8e47b92dc9ed52b40e96c7847132e32eb4ccda481a7ede6,6.3495015818625689,0.0028932317753058712,0.5,0.0019295773069072375,ABSTAIN,0,True,0,0,233,0.0028932317753058712,0.50192957730690724,0.50192957730690724,0.48415706859789648,0.5,0.6268272803575089,,1f0b434453237fc4379f6e497fef40456c8c583d8e83740c614b62ae815c8141,5.7329274639487267
234,2021-08-23,2021-08-24,mix,-0.036839141133272899,-0.018420987384316412,0.5,0.0014434045723331623,ABSTAIN,0.050000000000000003,True,0,5,234,-0.018420987384316412,0.50144340457233316,0.50144340457233316,0.48733105747843097,0.5,0.56196909357699132,,db19e6d35b7e36a3f2ccd69aa4696b209c57527ee5a4284b7938b67c60714a65,6.7487645987421274,-0.018420987384316412,0.5,0.0014434045723331623,ABSTAIN,0.050000000000000003,True,0,0,234,-0.018420987384316412,0.50144340457233316,0.50144340457233316,0.48733105747843097,0.5,0.5,,6f26f67e44be08624a055a87d9bb120050ae7157e069aca8288ced583e55c61d,5.3847177289426327
235,2021-08-24,2021-08-25,mix,0.0268219228036643,0.013401452963115901,0.5,0.0093826089102395649,ABSTAIN,0.050000000000000003,True,0,5,235,0.013401452963115901,0.49061739108976044,0.49061739108976044,0.49078171620268118,0.5,0.68127053334551202,,55e0dba48f4d4fa59d88d35dedd2ee534ad7e55251b99ddfd569c124518cbebf,6.6595673561096191,0.013401452963115901,0.5,0.0093826089102395649,ABSTAIN,0.050000000000000003,True,0,0,235,0.013401452963115901,0.49061739108976044,0.49061739108976044,0.49078171620268118,0.5,0.68127053334551202,,0b15a036e5c85139984dbbfaf8336e8052a8ad56ea6febc3a747b74a604abbea,5.6606351472437382
236,2021-08-25,2021-08-26,mix,-0.044145771464144001,-0.022079356425247165,0.5,0.0066167438051396577,ABSTAIN,0.050000000000000003,True,0,5,236,-0.022079356425247165,0.50661674380513966,0.50661674380513966,0.49845443682825469,0.5,0.63140246437846181,,7c19716e44debfdc1683436fd13324c2f9e920113d6903e9a1d9e0b503f30851,6.8980151005089283,-0.022079356425247165,0.5,0.0066167438051396577,ABSTAIN,0.050000000000000003,True,0,0,236,-0.022079356425247165,0.50661674380513966,0.50661674380513966,0.49845443682825469,0.5,0.94648355979227961,,9e10e2b36d38a5e798544b13800891ea196ed206ff158d42e736415264251482,5.8275451082736254
237,2021-08-26,2021-08-27,mix,0.047675074095269103,0.023825982480512931,0.5,0.011285547465669621,ABSTAIN,0.050000000000000003,True,0,5,237,0.023825982480512931,0.48871445253433038,0.48871445253433038,0.49769388549221422,0.5,0.63140246437846181,,372d205da3992d9288dc5184208ad0c94141d82130c4f92f960090a44285a64d,6.8551767058670521,0.023825982480512931,0.5,0.011285547465669621,ABSTAIN,0.050000000000000003,True,0,0,237,0.023825982480512931,0.48871445253433038,0.48871445253433038,0.49769388549221422,0.5,0.92022232139822835,,812148675fb08a5dbc7365f4e64c8a5d755bc60297640c55c8b1f28e8794391e,5.737130856141448
238,2021-08-27,2021-08-28,mix,-0.0034077730651411002,-0.0017155079665033268,0.5,0.011641269334768278,ABSTAIN,0.050000000000000003,True,0,5,238,-0.0017155079665033268,0.51164126933476828,0.51164126933476828,0.49968880118710818,0.5,0.63140246437846181,,8baa85e2ff37570d2827e58543ff85bf8492788cec58fcb7dd2292c84073f78a,6.7987356446683407,-0.0017155079665033268,0.5,0.011641269334768278,ABSTAIN,0.050000000000000003,True,0,0,238,-0.0017155079665033268,0.51164126933476828,0.51164126933476828,0.49968880118710818,0.5,0.5,,c2faaaf1d8efa98159b03c41ec4951442a12bf425ff032b04ae4a6d9c1211292,5.3714821822941303
239,2021-08-28,2021-08-29,mix,-0.002447997938528,-0.0012248513220650681,0.5,0.00085339735855138876,ABSTAIN,0.050000000000000003,True,5,5,239,-0.0012248513220650681,0.49914660264144861,0.49914660264144861,0.49947935205281452,0.5,0.63140246437846181,,534fb4a18fac3a9df008bc78be5e01a694d7c595dd07e4faf7b2017a3d27fae4,9.6433447115123272,-0.0012248513220650681,0.5,0.00085339735855138876,ABSTAIN,0.050000000000000003,True,0,0,239,-0.0012248513220650681,0.49914660264144861,0.49914660264144861,0.49947935205281452,0.5,0.98181164367946006,,db80e38abe0a46bf2ead2809dea5e1a84bc104b121dbecb8ccdf6507c503b8b5,5.6608942523598671
240,2021-08-29,2021-08-30,mix,-0.036588666062561802,-0.018294934570927013,0.5,0.00061274948937545259,ABSTAIN,0.050000000000000003,True,0,5,240,-0.018294934570927013,0.49938725051062455,0.49938725051062455,0.49958843597521008,0.5,0.63140246437846181,,b1ae69cb222fd87b7d01f8f0d6b713e8829aa9d143e31c33c8ab7611f743a402,6.9053945764899254,-0.018294934570927013,0.5,0.00061274948937545259,ABSTAIN,0.050000000000000003,True,0,0,240,-0.018294934570927013,0.49938725051062455,0.49938725051062455,0.49958843597521008,0.5,0.98544248635305642,,aaef7742ffd13834234b0145d76c4e8e1050e10f1a6e6b5ce2928b6fab812232,5.9030714742839336
241,2021-08-30,2021-08-31,mix,0.0029302423567916002,0.0014557899006704123,0.5,0.0093176262737535431,ABSTAIN,0.050000000000000003,True,0,5,241,0.0014557899006704123,0.49068237372624646,0.49068237372624646,0.49986048015590417,0.5,0.63140246437846181,,e662458174f273c253737f3b83bbb613167d795ed14828f574e790ebac4934fe,6.8087747003883123,0.0014557899006704123,0.5,0.0093176262737535431,ABSTAIN,0.050000000000000003,True,0,0,241,0.0014557899006704123,0.49068237372624646,0.49068237372624646,0.49986048015590417,0.5,0.5,,d2164d90cbbb05c72bb547c3fe0a289ac3f914e58bc8a3ab39f928321df29fe5,5.2725957147777081
242,2021-08-31,2021-09-01,mix,0.035836742314939003,0.01791762656151108,0.5,0.0007314888693636945,ABSTAIN,0.050000000000000003,True,0,5,242,0.01791762656151108,0.50073148886936369,0.50073148886936369,0.49476327638138973,0.5,0.63140246437846181,,952dcc92f144dae69aa66dd2d84d66eccdf9e411936c2b02c990ceab27962764,6.6977857202291489,0.01791762656151108,0.5,0.0007314888693636945,ABSTAIN,0.050000000000000003,True,0,0,242,0.01791762656151108,0.50073148886936369,0.50073148886936369,0.49476327638138973,0.5,0.5,,6076be4eaa6acb7c3d4334497080b051eda5548a363371e68d55e5984e9ff9ff,5.3863288387656212
243,2021-09-01,2021-09-02,mix,0.0093180170178248003,0.0046501660253148724,0.5,0.0088014774392443096,ABSTAIN,0.050000000000000003,True,0,5,243,0.0046501660253148724,0.50880147743924431,0.50880147743924431,0.49480381134737411,0.5,0.63140246437846181,,7373e0fbf51ba923a0e9c086c96e06d0de5f29d3a9bf790bd5722e09900435b1,6.7754276096820831,0.0046501660253148724,0.5,0.0088014774392443096,ABSTAIN,0.050000000000000003,True,0,0,243,0.0046501660253148724,0.50880147743924431,0.50880147743924431,0.49480381134737411,0.5,0.5,,6a9f002d29ab5645d5793f62118be1b7cad3938ce89df5cde21baa9b7035733e,5.2674692962318659
244,2021-09-02,2021-09-03,mix,0.0147074641344473,0.0073513963147098238,0.5,0.0023187014048812182,ABSTAIN,0.050000000000000003,True,0,5,244,0.0073513963147098238,0.50231870140488122,0.50231870140488122,0.4945445408039153,0.5,0.63140246437846181,,b76f58ab6da6655afa73ef4ecd23c1d15ae0384c3783e0c41c5a5250350b5664,6.9503499381244183,0.0073513963147098238,0.5,0.0023187014048812182,ABSTAIN,0.050000000000000003,True,0,0,244,0.0073513963147098238,0.50231870140488122,0.50231870140488122,0.4945445408039153,0.5,0.5,,4a168ffd339089ef8c03d988e067b21e24819b23f854cf886cbd1747282a2848,5.4081894718110561
245,2021-09-03,2021-09-04,mix,-0.0016120322406446999,-0.00080966320307329642,0.5,0.0036500247297107657,ABSTAIN,0.050000000000000003,True,0,5,245,-0.00080966320307329642,0.50365002472971077,0.50365002472971077,0.49431131056534022,0.5,0.63140246437846181,,f2c1439c4b2eb54e74aec1546e136b3c87618e34c0955186fe09333c92799afc,6.8001043125987053,-0.00080966320307329642,0.5,0.0036500247297107657,ABSTAIN,0.050000000000000003,True,0,0,245,-0.00080966320307329642,0.50365002472971077,0.50365002472971077,0.49431131056534022,0.5,0.5,,ebafddf1e95a6cda39c54ff9b47b873e70fdf43c644b8a5cfdd4fc425f21f3fb,5.2733120527118444
246,2021-09-04,2021-09-05,mix,0.0370644892464502,0.018531833815403242,0.5,0.00040333315318447083,ABSTAIN,0.050000000000000003,True,0,5,246,0.018531833815403242,0.49959666684681553,0.49959666684681553,0.49314017544906741,0.5,0.63140246437846181,,4416c196f9e11651519ae0c805d1bafe6049fda270e91efd7df3cbd3ecd3061c,6.8511006757616997,0.018531833815403242,0.5,0.00040333315318447083,ABSTAIN,0.050000000000000003,True,0,0,246,0.018531833815403242,0.49959666684681553,0.49959666684681553,0.49314017544906741,0.5,0.5,,958ceaa6e063ea044cc8cbace9d926f5fcb8bc342aab28abf92fdb64209ead4f,5.4325216189026833
247,2021-09-05,2021-09-06,mix,0.0174526643563859,0.0087171552654126128,0.5,0.0090975247573437112,ABSTAIN,0.050000000000000003,True,5,5,247,0.0087171552654126128,0.50909752475734371,0.50909752475734371,0.49386921022075853,0.5,0.63140246437846181,,a411de5ed46ff7ddee0ea5ce5228a0bb54ed37bd9ad54f15593576c566aff279,10.540667416527867,0.0087171552654126128,0.5,0.0090975247573437112,ABSTAIN,0.050000000000000003,True,0,0,247,0.0087171552654126128,0.50909752475734371,0.50909752475734371,0.49386921022075853,0.5,0.5,,43cb4953afa253fc4776118f500e21092aab994c970d3a1e8987ac6c4fee815e,5.2533998358994722
248,2021-09-06,2021-09-07,mix,-0.1118713702320582,-0.055939768591668826,0.5,0.0043254210283921735,ABSTAIN,0.050000000000000003,True,0,5,248,-0.055939768591668826,0.50432542102839217,0.50432542102839217,0.4919899505522507,0.5,0.63140246437846181,,6e7001b3193bb9f7acc2907c0dcfd5848a6dac3e1a7f5b4bea79f9e97797c859,6.7991425842046738,-0.055939768591668826,0.5,0.0043254210283921735,ABSTAIN,0.050000000000000003,True,0,0,248,-0.055939768591668826,0.50432542102839217,0.50432542102839217,0.4919899505522507,0.5,0.5,,29e374c4ed0207dccfb3b27ddd4158183a0290cf04f0b4153a9d0650e58377b6,5.3368039894849062
