decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,router_entropy,router_transition_l1,return_7,return_30,realized_vol_30,drawdown_90,action,confidence,reason_codes,cited_memory_ids,valid_action,memory_episodes_seen,llama_beta,base_desired_exposure,base_final_exposure,base_net_return,full_final_exposure,full_turnover,full_net_return,frozen_beta_final_exposure,frozen_beta_turnover,frozen_beta_net_return,deterministic_action,deterministic_beta,deterministic_final_exposure,deterministic_turnover,deterministic_net_return,shadow_final_exposure,shadow_turnover,shadow_net_return,shadow_log_advantage_vs_ramoe,asset_simple_return,return_year,scientific_segment,memory_total_before,effective_intervention
2022-06-09,2022-06-10,0.99827902220949083,1.655897442356402e-12,0.0017209777888528999,bear,0.011535719665603844,0.0014806335922911075,-0.011745005007305798,-0.029338063371764922,0.66537021256758777,-0.36568104701890447,CASH,0.99827902220949083,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000423|episode-000524,True,5,0.025000000000000001,0.431447201215645,0.45000000000000001,-0.015168891178923101,0.40000000000000002,0.00082599250399861823,-0.013483527878098367,0.40000000000000002,0.00082599250399861823,-0.013483527878098367,CASH,0.025000000000000001,0.40000000000000002,0.00082599250399861823,-0.013483527878098367,0,0,0,0.015285115637340713,-0.033706782555535601,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,524,True
2022-06-10,2022-06-11,0.99912581237986675,6.2812666336761539e-13,0.00087418761950480001,bear,0.006399002754533728,0.0016935803407517923,-0.020793982673925737,0.00051946800971514051,0.63668062887262555,-0.38706189803789337,CASH,0.99912581237986675,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000525|episode-000423|episode-000202|episode-000524|episode-000409,True,5,0.025000000000000001,0.43140549031044678,0.45000000000000001,-0.0105283365529894,0.40000000000000002,0.0082001886029907101,-0.0093591943975376291,0.40000000000000002,0.0082001886029907101,-0.0093591943975376291,CASH,0.025000000000000001,0.40000000000000002,0.0082001886029907101,-0.0093591943975376291,0,0,0,0.010584151593622282,-0.023377677223698701,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,525,True
2022-06-11,2022-06-12,0.99928922482966398,8.2551308672944778e-13,0.00071077516951040004,bear,0.0053367703397049224,0.00032682489998901531,-0.048917938809883266,-0.019761181667586891,0.64196237245774679,-0.40139096714367006,CASH,0.99928922482966398,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000526|episode-000525,True,5,0.025000000000000001,0.43139744099499261,0.45000000000000001,-0.028477448466517799,0.40000000000000002,0.0056636032895380217,-0.025313758013656318,0.40000000000000002,0.0056636032895380217,-0.025313758013656318,CASH,0.025000000000000001,0.40000000000000002,0.0056636032895380217,-0.025313758013656318,0,0,0,0.028890797327029642,-0.063270594365463298,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,526,True
2022-06-12,2022-06-13,0.9996575922795532,3.0658524732723666e-13,0.00034240772014000002,bear,0.0027986164004327706,0.00073673489977854546,-0.11054391067428881,-0.091451421234513997,0.67883368956384416,-0.4392653164450252,CASH,0.9996575922795532,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000374|episode-000199|episode-000373|episode-000200|episode-000201,True,5,0.025000000000000001,0.43137929607513248,0.45000000000000001,-0.070345507998248999,0.40000000000000002,0.01557922538772516,-0.062530625915939497,0.40000000000000002,0.01557922538772516,-0.062530625915939497,CASH,0.025000000000000001,0.40000000000000002,0.01557922538772516,-0.062530625915939497,0,0,0,0.072942275839861875,-0.1562900516043193,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,527,True
2022-06-13,2022-06-14,0.99997165366953522,2.9791654093543165e-15,2.834633046184019e-05,bear,0.00029597404486022861,0.00062812277996378914,-0.2843571073336818,-0.25373332801425519,0.88510917890307206,-0.52690256907416377,CASH,0.99997165366953522,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000139|episode-000496|episode-000143|episode-000141|episode-000172,True,5,0.025000000000000001,0.43136382614489138,0.45000000000000001,-0.0058688335637209002,0.40000000000000002,0.040010936944984143,-0.0052197751710972851,0.40000000000000002,0.040010936944984143,-0.0052197751710972851,CASH,0.025000000000000001,0.40000000000000002,0.040010936944984143,-0.0052197751710972851,0,0,0,0.0058861228458870615,-0.0129499287241625,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,528,True
2022-06-14,2022-06-15,0.99999998595353679,2.7162938489972394e-21,1.4046463105000232e-08,bear,2.4396148972809006e-07,5.6664568003278646e-05,-0.28820577728662844,-0.2922957516600817,0.8666970643631916,-0.53302914708423788,CASH,0.99999998595353679,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000529|episode-000139|episode-000143|episode-000496|episode-000141,True,5,0.025000000000000001,0.4313624305627819,0.45000000000000001,0.0085388543286348002,0.40000000000000002,0.0031241659845278047,0.0075898350118177582,0.40000000000000002,0.0031241659845278047,0.0075898350118177582,CASH,0.025000000000000001,0.40000000000000002,0.0031241659845278047,0.0075898350118177582,0,0,0,-0.0085026045203957182,0.018982457248852599,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,529,True
2022-06-15,2022-06-16,0.99999999865475198,1.7067412030211086e-23,1.3452479936256354e-09,bear,2.6236925111023941e-08,2.5402430302079738e-08,-0.25242702373384185,-0.24359610037187174,0.86276666916482614,-0.52416489283230416,CASH,0.99999999865475198,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000529|episode-000530,True,5,0.025000000000000001,0.43136242993714963,0.45000000000000001,-0.043679243090590202,0.40000000000000002,0.0045214583835374023,-0.038826379862012761,0.40000000000000002,0.0045214583835374023,-0.038826379862012761,CASH,0.025000000000000001,0.40000000000000002,0.0045214583835374023,-0.038826379862012761,0,0,0,0.044661902425192648,-0.097055084839599903,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,530,True
2022-06-16,2022-06-17,0.9999999920002296,4.4355123045720806e-22,7.9997704522218709e-09,bear,1.4304073989412636e-07,1.3309044836177126e-08,-0.32265481197961321,-0.33021437371663254,0.91439827683099473,-0.57034710952812495,CASH,0.9999999920002296,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000530|episode-000529|episode-000531,True,5,0.025000000000000001,0.43136243026493581,0.34999999999999998,0.00092079571192429997,0.35000000000000003,0.025765965113739298,0.00096996049005326768,0.35000000000000003,0.025765965113739298,0.00096996049005326768,CASH,0.025000000000000001,0.35000000000000003,0.025765965113739298,0.00096996049005326768,0,0,0,-0.00092037203960990447,0.0028450060333748001,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,531,False
2022-06-17,2022-06-18,0.99999999985302079,1.7595641288856137e-25,1.4697906349168787e-10,bear,3.1628015418591895e-09,1.5705582583814932e-08,-0.29703300519542142,-0.28723979124032117,0.90065054163761393,-0.56912474446247552,CASH,0.99999999985302079,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000530|episode-000529|episode-000532|episode-000531|episode-000139,True,5,0.025000000000000001,0.43136242987812567,0.34999999999999998,-0.0249624785711903,0.35000000000000003,0.00064659502423203286,-0.024962478571190383,0.35000000000000003,0.00064659502423203286,-0.024962478571190383,CASH,0.025000000000000001,0.35000000000000003,0.00064659502423203286,-0.024962478571190383,0,0,0,0.025279325208033509,-0.071319566046779997,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,532,False
2022-06-18,2022-06-19,0.99999999991466837,3.8787244242874007e-26,8.5331468044717473e-11,bear,1.8784581058270969e-09,1.2329517137993653e-10,-0.33154129435208468,-0.3735048290926849,0.89349905425244236,-0.59985458070770714,CASH,0.99999999991466837,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000532|episode-000533|episode-000530|episode-000529|episode-000531,True,5,0.025000000000000001,0.4313624298750891,0.34999999999999998,0.0293060747926134,0.35000000000000003,0.016640580929369597,0.02930607479261349,0.35000000000000003,0.016640580929369597,0.02930607479261349,CASH,0.025000000000000001,0.35000000000000003,0.016640580929369597,0.02930607479261349,0,0,0,-0.028884861400845105,0.083780580939088301,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,533,False
2022-06-19,2022-06-20,0.9999999999793544,2.4391479498068732e-27,2.0645452555862056e-11,bear,4.8114929286572585e-10,1.2937204979561558e-10,-0.22660422531505686,-0.29478453387071346,0.94992713191079781,-0.56633016501928379,CASH,0.9999999999793544,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000531|episode-000529|episode-000530|episode-000533|episode-000143,True,5,0.025000000000000001,0.43136242987190282,0.34999999999999998,-0.0001018602308762,0.35000000000000003,0.018517101433257355,-0.00010186023087621621,0.35000000000000003,0.018517101433257355,-0.00010186023087621621,CASH,0.025000000000000001,0.35000000000000003,0.018517101433257355,-0.00010186023087621621,0,0,0,0.00010186541898182782,-0.00023812763641310001,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,534,False
2022-06-20,2022-06-21,0.99999999994139421,4.0620139363146931e-27,5.8605852405297176e-11,bear,1.310171584239743e-09,7.5920590395906166e-11,-0.083557555238774062,-0.30108443804230389,0.9480168456161332,-0.56643343379207156,CASH,0.99999999994139421,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000176|episode-000177|episode-000149|episode-000159|episode-000197,True,5,0.025000000000000001,0.43136242987377271,0.34999999999999998,0.0025195958941981,0.35000000000000003,5.4178552777672806e-05,0.0025195958941981456,0.35000000000000003,5.4178552777672806e-05,0.0025195958941981456,CASH,0.025000000000000001,0.35000000000000003,5.4178552777672806e-05,0.0025195958941981456,0,0,0,-0.0025164270341780847,0.0071990005978914001,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,535,False
2022-06-21,2022-06-22,0.99999999994879962,1.972953918288531e-27,5.1200534240523998e-11,bear,1.1509164171411004e-09,1.4810727783627897e-11,-0.064849959155673154,-0.31585585704569008,0.93942126643081181,-0.56331218782271486,CASH,0.99999999994879962,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000536|episode-000149|episode-000176|episode-000148|episode-000159,True,5,0.025000000000000001,0.43136242987340789,0.34999999999999998,-0.012747988385791,0.35000000000000003,0.001633656393347005,-0.012747988385790943,0.35000000000000003,0.001633656393347005,-0.012747988385790943,CASH,0.025000000000000001,0.35000000000000003,0.001633656393347005,-0.012747988385790943,0,0,0,0.012829941223927683,-0.036418215864558699,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,536,False
2022-06-22,2022-06-23,0.99999999995646882,9.5073218344040485e-28,4.3531294503927898e-11,bear,9.8495241152561861e-10,1.5338438346101757e-11,-0.11569277922215981,-0.31373202764897756,0.93833826329220549,-0.57921557883200914,CASH,0.99999999995646882,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000536|episode-000537,True,5,0.025000000000000001,0.4313624298730302,0.34999999999999998,0.019886210984500999,0.35000000000000003,0.0083921131348842493,0.019886210984501052,0.35000000000000003,0.0083921131348842493,0.019886210984501052,CASH,0.025000000000000001,0.35000000000000003,0.0083921131348842493,0.019886210984501052,0,0,0,-0.019691063214806657,0.056842200162277402,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,537,False
2022-06-23,2022-06-24,0.99999999996778521,7.2427146785671609e-28,3.2214964129647527e-11,bear,7.3773332642838987e-10,2.2632722641982129e-11,0.035027910490224023,-0.28830943683871468,0.96198435892277678,-0.55529726653881006,CASH,0.99999999996778521,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000163|episode-000156|episode-000150|episode-000155|episode-000162,True,5,0.025000000000000001,0.43136242987247281,0.34999999999999998,0.0020805895936392999,0.35000000000000003,0.012679347827421472,0.0020805895936391039,0.35000000000000003,0.012679347827421472,0.0020805895936391039,CASH,0.025000000000000001,0.35000000000000003,0.012679347827421472,0.0020805895936391039,0,0,0,-0.0020784281646226361,0.0059808442373948997,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,538,False
2022-06-24,2022-06-25,0.99999999987465604,3.5502040774768425e-27,1.2534378311338596e-10,bear,2.7154050076037038e-09,1.8625799002527784e-10,0.038264382771000749,-0.28143301083931938,0.96353563370218698,-0.55263756875803494,CASH,0.99999999987465604,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000539|episode-000163|episode-000156|episode-000150|episode-000155,True,5,0.025000000000000001,0.43136242987706008,0.34999999999999998,0.0043351150254729003,0.35000000000000003,0.0013577997878445602,0.0043351150254729021,0.35000000000000003,0.0013577997878445602,0.0043351150254729021,CASH,0.025000000000000001,0.35000000000000003,0.0013577997878445602,0.0043351150254729021,0,0,0,-0.0043257454832664431,0.012389939180944901,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,539,False
2022-06-25,2022-06-26,0.99999999974689635,1.1941311380977904e-26,2.5310364456550207e-10,bear,5.3212504035650017e-09,2.5551955316697324e-10,0.13185157875332476,-0.26413272381735065,0.96696228329737544,-0.54709477544310725,CASH,0.99999999974689635,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000540|episode-000539|episode-000184|episode-000183|episode-000164,True,5,0.025000000000000001,0.43136242988335322,0.34999999999999998,-0.0072731782737105004,0.35000000000000003,0.0028065406598355436,-0.0072731782737105455,0.35000000000000003,0.0028065406598355436,-0.0072731782737105455,CASH,0.025000000000000001,0.35000000000000003,0.0028065406598355436,-0.0072731782737105455,0,0,0,0.0072997567867344919,-0.020772548964862501,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,540,False
2022-06-26,2022-06-27,0.99999999963025366,1.1581119368435215e-26,3.6974637491536544e-10,bear,7.6459853606269636e-09,2.3328542585224141e-10,0.022661003440701322,-0.26424415758779352,0.9669833690178864,-0.55650277139665749,CASH,0.99999999963025366,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000539|episode-000540,True,5,0.025000000000000001,0.43136242988909868,0.34999999999999998,-0.0052156082749933996,0.35000000000000003,0.0047603646069169225,-0.0052156082749934551,0.35000000000000003,0.0047603646069169225,-0.0052156082749934551,CASH,0.025000000000000001,0.35000000000000003,0.0047603646069169225,-0.0052156082749934551,0,0,0,0.0052292570382518689,-0.0148882077601159,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,541,False
2022-06-27,2022-06-28,0.99999999986205201,5.3038137620728106e-27,1.379479563609533e-10,bear,2.976426144764442e-09,4.635967768399853e-10,0.0076753693072724172,-0.28583289408862744,0.96285685294039591,-0.55963462559745092,CASH,0.99999999986205201,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000542|episode-000539|episode-000540|episode-000537|episode-000163,True,5,0.025000000000000001,0.43136242987768092,0.34999999999999998,-0.0076381339060136002,0.35000000000000003,0.0034048092932760232,-0.0076381339060136444,0.35000000000000003,0.0034048092932760232,-0.0076381339060136444,CASH,0.025000000000000001,0.35000000000000003,0.0034048092932760232,-0.0076381339060136444,0,0,0,0.0076674538459683608,-0.021813585976015602,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,542,False
2022-06-28,2022-06-29,0.99999999989570476,1.7090854554300671e-27,1.0429507994529636e-10,bear,2.276865280749246e-09,6.7305623671187311e-11,-0.021350939171058569,-0.31179832480349701,0.95882703603466146,-0.5651204186236034,CASH,0.99999999989570476,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000543|episode-000537|episode-000542|episode-000539|episode-000540,True,5,0.025000000000000001,0.43136242987602319,0.34999999999999998,-0.0028822425216283999,0.35000000000000003,0.0050007704673309394,-0.0028822425216284975,0.35000000000000003,0.0050007704673309394,-0.0028822425216284975,CASH,0.025000000000000001,0.35000000000000003,0.0050007704673309394,-0.0028822425216284975,0,0,0,0.0028864041811367766,-0.0082207318275963996,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,543,False
2022-06-29,2022-06-30,0.99999999996188083,2.287766728786356e-28,3.8119050519978045e-11,bear,8.6710016512586891e-10,1.3235209405342785e-10,0.007287461559266406,-0.3660401030157644,0.90716344768145973,-0.56869544703939612,CASH,0.99999999996188083,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000544|episode-000543|episode-000542,True,5,0.025000000000000001,0.43136242987276358,0.34999999999999998,-0.0032162316592628001,0.35000000000000003,0.0018756131101148599,-0.0032162316592628803,0.35000000000000003,0.0018756131101148599,-0.0032162316592628803,CASH,0.025000000000000001,0.35000000000000003,0.0018756131101148599,-0.0032162316592628803,0,0,0,0.0032214148488485519,-0.0091838916430066996,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,544,False
2022-06-30,2022-07-01,0.99999999998067324,3.7459638718425459e-29,1.9326748338951069e-11,bear,4.5157749087099486e-10,3.7584714251949613e-11,-0.055642703796556559,-0.37324727773688882,0.9052766903348437,-0.57265650131892176,CASH,0.99999999998067324,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000537|episode-000536|episode-000544|episode-000545|episode-000538,True,5,0.025000000000000001,0.4128130243969691,0.34999999999999998,-0.011659604784495001,0.35000000000000003,0.002096072885975242,-0.011659604784494904,0.35000000000000003,0.002096072885975242,-0.011659604784494904,CASH,0.025000000000000001,0.35000000000000003,0.002096072885975242,-0.011659604784494904,0,0,0,0.011728111000604034,-0.033307237561851798,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,545,False
2022-07-01,2022-07-02,0.99999999997000955,4.4039368357594337e-29,2.9990525336679018e-11,bear,6.8874622843867548e-10,2.1327469149252578e-11,-0.092524108560364415,-0.35356142087688969,0.89040522034164071,-0.58689013275000534,CASH,0.99999999997000955,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000536|episode-000538|episode-000537|episode-000546|episode-000544,True,5,0.050000000000000003,0.41281302439769219,0.34999999999999998,-0.00036560597852589998,0.35000000000000003,0.0076667721963277757,-0.00036560597852586252,0.35000000000000003,0.0076667721963277757,-0.00036560597852586252,CASH,0.050000000000000003,0.35000000000000003,0.0076667721963277757,-0.00036560597852586252,0,0,0,0.00036567282868604225,-0.0010226912873969999,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,546,False
2022-07-02,2022-07-03,0.999999999986808,2.1236781559261457e-29,1.3191988684134019e-11,bear,3.1282185912933215e-10,3.3596988171240855e-11,-0.10454678709533316,-0.36815353548620111,0.88219144683710993,-0.58731261661197964,CASH,0.999999999986808,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000547|episode-000538|episode-000536|episode-000546|episode-000537,True,5,0.050000000000000003,0.4128130243965531,0.34999999999999998,0.0012129227881467,0.35000000000000003,0.00023274557728869549,0.0012129227881465532,0.35000000000000003,0.00023274557728869549,0.0012129227881465532,CASH,0.050000000000000003,0.35000000000000003,0.00023274557728869549,0.0012129227881465532,0,0,0,-0.0012121877915710602,0.0034661594745157001,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,547,False
2022-07-03,2022-07-04,0.99999999998231481,4.9882775611796421e-29,1.7685205170896966e-11,bear,4.1465098951194951e-10,8.9864000897234173e-12,-0.082381733076721919,-0.34985471820719238,0.88382571002690413,-0.57566254999340738,CASH,0.99999999998231481,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000547|episode-000548|episode-000537|episode-000536|episode-000546,True,5,0.050000000000000003,0.4128130243968578,0.34999999999999998,0.016419015214201998,0.35000000000000003,0.00078759580402198992,0.016419015214202082,0.35000000000000003,0.00078759580402198992,0.016419015214202082,CASH,0.050000000000000003,0.35000000000000003,0.00078759580402198992,0.016419015214202082,0,0,0,-0.01628568068537151,0.046913759263382801,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,548,False
2022-07-04,2022-07-05,0.9999999999526954,4.2580397508243736e-28,4.7304599323074096e-11,bear,1.0667491395107096e-09,5.9238812181546764e-11,-0.024814039420748557,-0.32307805640848775,0.90617277626042625,-0.53471276008101642,CASH,0.9999999999526954,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000544|episode-000543|episode-000545|episode-000537|episode-000546,True,5,0.050000000000000003,0.41281302439886619,0.34999999999999998,-0.00027365819945609999,0.35000000000000003,0.010500464539474064,-0.00027365819945612824,0.35000000000000003,0.010500464539474064,-0.00027365819945612824,CASH,0.050000000000000003,0.35000000000000003,0.010500464539474064,-0.00027365819945612824,0,0,0,0.00027369565069387949,-0.00075188713778340005,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,549,False
2022-07-05,2022-07-06,0.99999999979971643,2.5066521345898529e-27,2.0028348459960343e-10,bear,4.2534310399864784e-09,3.0595784810725921e-10,-0.0038169444718414436,-0.32468826262828876,0.90572630115250197,-0.53506260357208624,CASH,0.99999999979971643,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000550|episode-000544|episode-000545|episode-000543|episode-000542,True,5,0.050000000000000003,0.41281302440923923,0.34999999999999998,0.0062459294328879996,0.35000000000000003,0.00017109935043602142,0.0062459294328880421,0.35000000000000003,0.00017109935043602142,0.0062459294328880421,CASH,0.050000000000000003,0.35000000000000003,0.00017109935043602142,0.0062459294328880421,0,0,0,-0.0062265044583674307,0.017846004574121499,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,550,False
2022-07-06,2022-07-07,0.99999999980899956,5.2255316322356957e-27,1.9100034160696228e-10,bear,4.0645354100286206e-09,1.8566272813044397e-11,0.022365535793310132,-0.34451153419451919,0.88639229372547212,-0.5192297799705381,CASH,0.99999999980899956,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000551|episode-000545|episode-000539|episode-000543|episode-000540,True,5,0.050000000000000003,0.41281302440860979,0.34999999999999998,0.018323947664423901,0.35000000000000003,0.0040347644916618464,0.018323947664423912,0.35000000000000003,0.0040347644916618464,0.018323947664423912,CASH,0.050000000000000003,0.35000000000000003,0.0040347644916618464,0.018323947664423912,0,0,0,-0.018158087216828208,0.052365875366590299,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,551,False
2022-07-07,2022-07-08,0.99999999923110916,1.6564096821793626e-26,7.6889084823153405e-10,bear,1.5387493649208564e-08,1.1557809088225943e-09,0.085875161843967485,-0.3048945028398139,0.91494998079956402,-0.49405382654850705,CASH,0.99999999923110916,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000541|episode-000540|episode-000539|episode-000552|episode-000542,True,5,0.050000000000000003,0.41281302444779477,0.34999999999999998,-0.0004419593402131,0.35000000000000003,0.011698820013138822,-0.00044195934021318273,0.35000000000000003,0.011698820013138822,-0.00044195934021318273,CASH,0.050000000000000003,0.35000000000000003,0.011698820013138822,-0.00044195934021318273,0,0,0,0.00044205703302752905,-0.0012293301537124001,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,552,False
2022-07-08,2022-07-09,0.9999999967590536,5.0771074910804164e-25,3.2409464079353679e-09,bear,6.0615582357925389e-08,4.9441111199580386e-09,0.12190791625352349,-0.28443526170798894,0.91331341661089793,-0.48713275428354452,CASH,0.9999999967590536,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000541|episode-000553,True,5,0.050000000000000003,0.41281302461541758,0.34999999999999998,-0.00038410844106270001,0.35000000000000003,0.00027979299525759949,-0.00038410844106273601,0.35000000000000003,0.00027979299525759949,-0.00038410844106273601,CASH,0.050000000000000003,0.35000000000000003,0.00027979299525759949,-0.00038410844106273601,0,0,0,0.00038418222960575428,-0.0010966535870289,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,553,False
2022-07-09,2022-07-10,0.99999999743291201,1.809299350145509e-24,2.5670878730110478e-09,bear,4.8557033307293253e-08,1.3477169484378498e-09,0.12182485241539864,-0.28275488573915697,0.91359953596684174,-0.47985687781606146,CASH,0.99999999743291201,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000554|episode-000553|episode-000541,True,5,0.050000000000000003,0.4128130245697253,0.34999999999999998,-0.011999551743093501,0.35000000000000003,0.00024958448875272987,-0.011999551743093528,0.35000000000000003,0.00024958448875272987,-0.011999551743093528,CASH,0.050000000000000003,0.35000000000000003,0.00024958448875272987,-0.011999551743093528,0,0,0,0.012072127533049792,-0.0342837290098435,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,554,False
2022-07-10,2022-07-11,0.99999999415607399,5.9466430342424288e-24,5.843925994348121e-09,bear,1.0616327126291097e-07,6.5536761444844545e-09,0.079622369872448751,-0.28318313258811756,0.91379299567471839,-0.49768932366334961,CASH,0.99999999415607399,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000553|episode-000554|episode-000555,True,5,0.050000000000000003,0.41281302479191812,0.34999999999999998,-0.014852314055948401,0.35000000000000003,0.0078942741542815664,-0.014852314055948446,0.35000000000000003,0.0078942741542815664,-0.014852314055948446,CASH,0.050000000000000003,0.35000000000000003,0.0078942741542815664,-0.014852314055948446,0,0,0,0.014963714080591857,-0.042412962767539301,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,555,False
2022-07-11,2022-07-12,0.99999999433109477,4.8635597075088062e-24,5.668905234863636e-09,bear,1.0314066987942805e-07,3.5004153513461157e-10,-0.012495177039741123,-0.29715456600266166,0.91976131368649416,-0.51899380767655345,CASH,0.99999999433109477,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000551|episode-000550|episode-000544|episode-000543|episode-000552,True,5,0.050000000000000003,0.4128130247800505,0.34999999999999998,-0.0110953333564443,0.35000000000000003,0.0097943414940064311,-0.011095333356444304,0.35000000000000003,0.0097943414940064311,-0.011095333356444304,CASH,0.050000000000000003,0.35000000000000003,0.0097943414940064311,-0.011095333356444304,0,0,0,0.011157345692596276,-0.0316732788330528,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,556,False
2022-07-12,2022-07-13,0.99999999799841199,6.2872347360786044e-25,2.0015881026397804e-09,bear,3.8313831824667681e-08,7.3346343598974097e-09,-0.043053176638317536,-0.2734465145473064,0.90253138201879624,-0.53422885092643901,CASH,0.99999999799841199,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000550|episode-000557|episode-000537|episode-000544|episode-000551,True,5,0.050000000000000003,0.41281302453138041,0.34999999999999998,0.0166335660782728,0.35000000000000003,0.0072864459060287823,0.016633566078272821,0.35000000000000003,0.0072864459060287823,0.016633566078272821,CASH,0.050000000000000003,0.35000000000000003,0.0072864459060287823,0.016633566078272821,0,0,0,-0.01649674346539157,0.047545639364954401,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,557,False
2022-07-13,2022-07-14,0.99999999849250965,3.8588386273850326e-25,1.5074903420010312e-09,bear,2.9244957517559092e-08,9.8819541232081773e-10,-0.01513051344529226,-0.097915181753385649,0.71858113466132612,-0.51208346384598702,CASH,0.99999999849250965,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000193|episode-000190|episode-000191|episode-000192|episode-000194,True,5,0.050000000000000003,0.4128130244978771,0.40000000000000002,0.0065974153804555001,0.40000000000000002,0.039360420015992825,0.0065974153804555513,0.40000000000000002,0.039360420015992825,0.0065974153804555513,CASH,0.050000000000000003,0.40000000000000002,0.039360420015992825,0.0065974153804555513,0,0,0,-0.0065757476839227516,0.016592592592592399,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,558,False
2022-07-14,2022-07-15,0.99999986731666923,1.6514599200190266e-21,1.3268333056883009e-07,bear,2.0332593751941139e-06,2.6235168063894286e-07,-0.048609378032886896,-0.070915680159586159,0.72098294149561537,-0.50398766354239455,CASH,0.99999986731666923,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000559|episode-000199|episode-000200|episode-000191|episode-000192,True,5,0.050000000000000003,0.4128130333925264,0.40000000000000002,0.0046419014926925998,0.40000000000000002,0.0039559663271913625,0.0046419014926926128,0.40000000000000002,0.0039559663271913625,0.0046419014926926128,CASH,0.050000000000000003,0.40000000000000002,0.0039559663271913625,0.0046419014926926128,0,0,0,-0.0046311610923868733,0.0116146895948703,2022,REUSED_OOS_PREQUENTIAL_DIAGNOSTIC,559,False
