decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,router_entropy,router_transition_l1,return_7,return_30,realized_vol_30,drawdown_90,action,confidence,reason_codes,cited_memory_ids,valid_action,memory_episodes_seen,llama_beta,base_desired_exposure,base_final_exposure,base_net_return,full_final_exposure,full_turnover,full_net_return,frozen_beta_final_exposure,frozen_beta_turnover,frozen_beta_net_return,deterministic_action,deterministic_beta,deterministic_final_exposure,deterministic_turnover,deterministic_net_return,shadow_final_exposure,shadow_turnover,shadow_net_return,shadow_log_advantage_vs_ramoe,asset_simple_return
2021-03-25,2021-03-26,3.7141172033022681e-07,0.96172734555401795,0.038272283034261501,bull,0.14784088295235412,0.016905845842401065,-0.1098532676564451,0.049295457891035399,0.70594347708468741,-0.16133591958859583,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47790967638098653,0.5,0.036176139153492902,0.5,0.0048389882264633366,0.036176139153492715,0.5,0.0048389882264633366,0.036176139153492715,BTC,0,0.5,0.0048389882264633366,0.036176139153492715,0.5,0.0048389882264633366,0.036176139153492715,-1.8041124150158794e-16,0.072362306443787397
2021-03-26,2021-03-27,2.9551366365606961e-07,0.94913152578531645,0.050868178701019902,bull,0.1830203218307859,0.025191791333516574,-0.052539250791901915,0.10742190251018657,0.74379366734264363,-0.10064825239846853,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47819899511173042,0.5,0.0074938433695996001,0.5,0.017458893702801181,0.0074938433695996842,0.5,0.017458893702801181,0.0074938433695996842,BTC,0,0.5,0.017458893702801181,0.0074938433695996842,0.5,0.017458893702801181,0.0074938433695996842,8.3266726846886741e-17,0.015022866809239799
2021-03-27,2021-03-28,1.0982973172275966e-08,0.98762005873792003,0.0123799302791069,bull,0.060687349825186906,0.076977065905207059,-0.038395067253767179,0.19038324259245454,0.71151547860575104,-0.087137410879593702,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47731493566133137,0.5,-0.00087818675612879996,0.5,0.0037277162102454797,-0.00087818675612882924,0.5,0.0037277162102454797,-0.00087818675612882924,BTC,0,0.5,0.0037277162102454797,-0.00087818675612882924,0.5,0.0037277162102454797,-0.00087818675612882924,-2.938187887435717e-17,-0.0017489245993316
2021-03-28,2021-03-29,5.7185143872994715e-10,0.9972743993663522,0.0027256000617963002,bull,0.017127739464625563,0.01930868125686451,-0.028206567010201633,0.20324691017054475,0.70901620619595962,-0.088733938717516003,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.4770931810135135,0.5,0.016595927054253001,0.5,0.00043761382662610426,0.016595927054253057,0.5,0.00043761382662610426,0.016595927054253057,BTC,0,0.5,0.00043761382662610426,0.016595927054253057,0.5,0.00043761382662610426,0.016595927054253057,5.5511151231257827e-17,0.033192743861763102
2021-03-29,2021-03-30,1.5833368562328836e-10,0.99871666515920765,0.0012833346824585,bull,0.0089452243469019029,0.0028845315857109993,0.063848015908918754,0.24881493474825889,0.71380775627474136,-0.058486517755448664,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47706005299832688,0.5,0.010015845908476199,0.5,0.0081627145193127193,0.010015845908476262,0.5,0.0081627145193127193,0.010015845908476262,BTC,0,0.5,0.0081627145193127193,0.010015845908476262,0.55000000000000004,0.041837285480687325,0.010984200887174556,0.00095829295436100637,0.0200481808935681
2021-03-30,2021-03-31,2.8931505717056817e-11,0.99946241123608881,0.00053758873497970002,bull,0.0041731164025457157,0.0014914921537621396,0.079313162848354102,0.30128642281463125,0.7073722131842225,-0.039610885149676478,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.4770429236401445,0.5,-6.9619391116826357e-05,0.5,0.004962302652776307,-6.9619391116826357e-05,0.5,0.004962302652776307,-6.9619391116826357e-05,BTC,0,0.5,0.004962302652776307,-6.9619391116826357e-05,0.55000000000000004,0.0049078088197035408,-7.6030610006050381e-05,-6.4116858202694477e-06,-0.00012931481862749999
2021-03-31,2021-04-01,5.8045945312685134e-12,0.99978520462260279,0.00021479537159250001,bull,0.0018467812006292027,0.00064558677302808661,0.12304349321744312,0.18485951346392304,0.63802120563251585,-0.039735077693875298,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47108357410714802,0.45000000000000001,-0.000397613905921,0.45000000000000001,0.049967669204917631,-0.00039761390592107926,0.5,3.2330795082358144e-05,-0.00038632521681292165,BTC,0,0.45000000000000001,0.049967669204917631,-0.00039761390592107926,0.55000000000000004,3.2007694098390438e-05,-0.00042495418245092065,-2.7351525777761663e-05,-0.00077258579701400005
2021-04-01,2021-04-02,4.1535287590946301e-11,0.99923689923461945,0.00076310072384519999,bull,0.0056802928164094036,0.0010966107759667319,0.14410889613287003,0.21258172566609268,0.62957567007482995,-0.0404769647342198,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47109943254558567,0.45000000000000001,0.0019847091278604001,0.45000000000000001,0.00019128148637276299,0.0019847091278601958,0.5,0.00019322108918812253,0.0022052516739070605,BTC,0,0.45000000000000001,0.00019128148637276299,0.0019847091278601958,0.55000000000000004,0.00019129627079095268,0.002425798092894782,0.00044011839946503373,0.0044108906422699002
2021-04-02,2021-04-03,4.1583414891450032e-11,0.99934027859189756,0.00065972136651890002,bull,0.0049982159657866437,0.00020675871465253781,0.071611178844431356,0.17029830281118619,0.61788321272598101,-0.036244613556923433,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47109644254182309,0.45000000000000001,-0.0146309396602142,0.45000000000000001,0.0010895328194089338,-0.014630939660214226,0.5,0.0011002960178631005,-0.016256489151496245,BTC,0,0.45000000000000001,0.0010895328194089338,-0.014630939660214226,0.55000000000000004,0.0010890534014602604,-0.017882016995456329,-0.0033048047815001039,-0.032510813482475497
2021-04-03,2021-04-04,2.2099343515450879e-10,0.9987293356906134,0.0012706640883932,bull,0.0088683913311678499,0.001221885802568482,0.021427459011257977,0.17824192615842072,0.61209385683124917,-0.067577085168305406,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47111411262240432,0.45000000000000001,0.0089823127257892994,0.45000000000000001,0.0081658922468018647,0.0089823127257893098,0.45000000000000001,0.041737994367323505,0.0089484387919378516,BTC,0,0.45000000000000001,0.0081658922468018647,0.0089823127257893098,0.45000000000000001,0.091807076427509571,0.0088979195611900153,-8.3645365367241917e-05,0.019979004519811602
2021-04-04,2021-04-05,4.4188651786434355e-09,0.99407094031376642,0.0059290552673683999,bull,0.033055408988318567,0.0093167907536939234,0.043659845208122716,0.1928042219603423,0.61410452383245662,-0.04894820353850704,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47124884570714243,0.45000000000000001,0.0061303890092784998,0.45000000000000001,0.0049007432316245936,0.0061303890092785362,0.5,0.045099256768375395,0.0067716153229797627,BTC,0,0.45000000000000001,0.0049007432316245936,0.0061303890092785362,0.55000000000000004,0.09509925676837544,0.0074029118447431763,0.0012639701606547366,0.013634044044749299
2021-04-05,2021-04-06,2.0174102215832536e-09,0.99475363932508065,0.0052463586575089999,bull,0.029835054358440544,0.0013653980226285933,0.023902999503611966,0.20750538321093193,0.6144401008340199,-0.035981521456713184,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47122910025054182,0.45000000000000001,-0.0076091791640804998,0.45000000000000001,0.0033538489650464243,-0.0076091791640805484,0.5,0.0033854324436636274,-0.0084543021823284548,BTC,0,0.45000000000000001,0.0033538489650464243,-0.0076091791640805484,0.55000000000000004,0.0033493103464449225,-0.0092993580710121204,-0.0017045903811493722,-0.016901890719978802
2021-04-06,2021-04-07,6.9313828738580567e-10,0.99783214409056464,0.0021678552162970001,bull,0.014075192762801343,0.0061570095309679256,-0.013186708478458042,0.13757715913169855,0.60521104131417303,-0.052275256433092054,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47114006177057599,0.45000000000000001,-0.015891713549449401,0.45000000000000001,0.0042152787344303944,-0.015891713549449404,0.45000000000000001,0.04573851373240545,-0.015932577081342325,BTC,0,0.45000000000000001,0.0042152787344303944,-0.015891713549449404,0.45000000000000001,0.095777529795323002,-0.01598182109927293,-9.1566829137076228e-05,-0.035305700536068699
2021-04-07,2021-04-08,1.4630850596507789e-07,0.96695759494676525,0.0330422587447287,bull,0.1321355484431713,0.061749098287598767,-0.047903722876537769,0.069539867331918748,0.61586824086499459,-0.085735342420087957,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47203303518943041,0.45000000000000001,0.017112278088028302,0.45000000000000001,0.0088792302322843186,0.017112278088028399,0.45000000000000001,0.0088792302322843186,0.017112278088028399,BTC,0,0.45000000000000001,0.0088792302322843186,0.017112278088028399,0.45000000000000001,0.0088792302322843186,0.017112278088028399,9.3675067702747583e-17,0.038047354094018201
2021-04-08,2021-04-09,2.0543250764352608e-05,0.70801214028542903,0.29196731646380653,bull,0.54991099178873937,0.51789090932267245,-0.010914825531393113,0.058280945352502833,0.6070249286063647,-0.05094999125749855,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.4795224209248713,0.5,0.00031480371542900001,0.5,0.040741792496355622,0.00031480371542902397,0.5,0.040741792496355622,0.00031480371542902397,BTC,0,0.5,0.040741792496355622,0.00031480371542902397,0.5,0.040741792496355622,0.00031480371542902397,2.3906657903305373e-17,0.0007111199881537
2021-04-09,2021-04-10,5.9786673408385454e-06,0.77206379159152005,0.22793022974113911,bull,0.48865249326771226,0.12810330261218195,-0.014558143556927972,0.040585906656711579,0.60438311315458826,-0.050275102826524365,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47766987817894557,0.5,0.0140202641579665,0.5,0.00017771680805123147,0.014020264157966533,0.5,0.00017771680805123147,0.014020264157966533,BTC,0,0.5,0.00017771680805123147,0.014020264157966533,0.5,0.00017771680805123147,0.014020264157966533,3.2959746043559335e-17,0.028040888732886401
2021-04-10,2021-04-11,5.6241507915286353e-05,0.49505770803567722,0.50488605045640744,mix,0.63140246437846181,0.55401216711168566,0.047117152325889089,0.033718284760248851,0.60026389527527058,-0.023643972658030976,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE,,True,0,0.050000000000000003,0.48568162495212908,0.5,0.0019203216426868001,0.5,0.006913294719221974,0.0019203216426868508,0.5,0.006913294719221974,0.0019203216426868508,ABSTAIN,0.050000000000000003,0.5,0.006913294719221974,0.0019203216426868508,0.5,0.006913294719221974,0.0019203216426868508,5.0523821237824507e-17,0.0038544965220824999
2021-04-11,2021-04-12,2.1727388325494177e-05,0.63227697139633743,0.36770130121533701,bull,0.59890644796318804,0.27443852672132041,0.030563626397983379,0.047386628155717814,0.59914793260380272,-0.019880611746327048,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.48171288182441091,0.5,-0.00095880088254919995,0.5,0.00096177055988155846,-0.0009588008825492933,0.5,0.00096177055988155846,-0.0009588008825492933,ABSTAIN,0,0.5,0.00096177055988155846,-0.0009588008825492933,0.5,0.00096177055988155846,-0.0009588008825492933,-9.3458227268250482e-17,-0.0019156800664235001
2021-04-12,2021-04-13,1.7155091109613853e-06,0.92502456811293421,0.074973716377954705,bull,0.24243564823890607,0.58549519343319356,0.014754192841911262,-0.021758206921119738,0.55156711251290902,-0.021758206921119738,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47324584895912508,0.45000000000000001,0.027590105638733299,0.45000000000000001,0.049520620814819449,0.027590105638733098,0.45000000000000001,0.049520620814819449,0.027590105638733098,ABSTAIN,0,0.45000000000000001,0.049520620814819449,0.027590105638733098,0.45000000000000001,0.049520620814819449,0.027590105638733098,-1.9775847626135601e-16,0.061424433463963
2021-04-13,2021-04-14,1.9715227242028275e-05,0.79329901131719527,0.2066812734555625,bull,0.46399902325089343,0.26345111359147777,0.095602650513912035,0.074892960515075213,0.57611763714483355,0,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.4770556995987098,0.5,-0.0044455961033332998,0.5,0.03520636354969342,-0.0044455961033332825,0.5,0.03520636354969342,-0.0044455961033332825,BTC,0,0.5,0.03520636354969342,-0.0044455961033332825,0.5,0.03520636354969342,-0.0044455961033332825,1.7347234759768071e-17,-0.0088210900380698998
2021-04-14,2021-04-15,2.5551589238507005e-07,0.97036348856518884,0.029636255918918601,bull,0.12149836977647352,0.35412895449598714,0.12568120438902075,0.12885700817152501,0.53551837913039735,-0.0088210900380699675,BTC,0.80000000000000004,HIGH_VOLATILITY,,True,5,0,0.47193452776007377,0.45000000000000001,0.0016355154631157,0.45000000000000001,0.047784957947792195,0.0016355154631157998,0.5,0.002215042052207794,0.0018682039941566586,BTC,0,0.45000000000000001,0.047784957947792195,0.0016355154631157998,0.55000000000000004,0.052215042052207838,0.0020051430245027202,0.00036895594428503105,0.0037408463585494999
2021-04-15,2021-04-16,2.6090462994847173e-07,0.97996785821996923,0.020031880875400698,bull,0.089355793415764911,0.019208750087035865,0.088478478719777431,0.11120290667730726,0.53260490704741659,-0.0051132420220677544,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47165674405004698,0.45000000000000001,-0.0130725238386942,0.45000000000000001,0.00092430351888728168,-0.013072523838694283,0.45000000000000001,0.05093346561391604,-0.013121879300445172,BTC,0,0.45000000000000001,0.00092430351888728168,-0.013072523838694283,0.45000000000000001,0.10092395846108643,-0.013171216336985259,-0.0001000047476805415,-0.029048025816249101
2021-04-16,2021-04-17,3.6278761705637853e-07,0.97803121322482844,0.021968423987554098,bull,0.096130169075861541,0.0038732899902812982,0.056109307331375202,0.041861373029950633,0.53215068071665594,-0.034012738252055086,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.4717127569328381,0.45000000000000001,-0.0098151789866045003,0.45000000000000001,0.007284607955500344,-0.0098151789866045558,0.45000000000000001,0.007284607955500344,-0.0098151789866045558,BTC,0,0.45000000000000001,0.007284607955500344,-0.0098151789866045558,0.45000000000000001,0.007284607955500344,-0.0098151789866045558,-5.7245874707234634e-17,-0.021795479612966399
2021-04-17,2021-04-18,7.0350424704101135e-06,0.9015140254363736,0.098478939521155703,bull,0.29293111599385724,0.1530343755769098,0.0049122654330493454,0.041381642847231781,0.53240313555592667,-0.055066893921867699,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47392583588218051,0.45000000000000001,-0.028746220489029601,0.45000000000000001,0.0054478131696021892,-0.028746220489029639,0.45000000000000001,0.0054478131696021892,-0.028746220489029639,BTC,0,0.45000000000000001,0.0054478131696021892,-0.028746220489029639,0.45000000000000001,0.0054478131696021892,-0.028746220489029639,-4.163336342344337e-17,-0.063868731669051104
2021-04-18,2021-04-19,4.3817695916973059e-05,0.78056056969119336,0.2193956126128894,bull,0.47934530108508905,0.24190691149036048,-0.062882323224744741,-0.032380181793141505,0.58124781904100797,-0.1154185729191749,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,True,5,0,0.47742412893889768,0.5,-0.0050564172665981,0.5,0.066275277692800505,-0.0050564172665981122,0.5,0.066275277692800505,-0.0050564172665981122,ABSTAIN,0,0.5,0.066275277692800505,-0.0050564172665981122,0.5,0.066275277692800505,-0.0050564172665981122,-1.214306433183765e-17,-0.0099809454677433993
2021-04-19,2021-04-20,0.0012863761159934001,0.20717122769322191,0.79154239619078437,mix,0.4730816263527643,1.1467786839959428,-0.070454932697222805,-0.042126988608000238,0.58205962253983357,-0.12424753190464732,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,episode-000100,True,1,0.050000000000000003,0.49400806150658771,0.5,0.0075191146154887003,0.5,0.0025077512310779371,0.007519114615488709,0.5,0.0025077512310779371,0.007519114615488709,ABSTAIN,0.050000000000000003,0.5,0.0025077512310779371,0.007519114615488709,0.5,0.0025077512310779371,0.007519114615488709,7.8062556418956319e-18,0.015043282458249501
2021-04-20,2021-04-21,0.0098767025258565001,0.029014015966962198,0.96110928150718122,mix,0.16970484988455511,0.35631442345251962,-0.11107334016357973,-0.015694324879147126,0.58341374294376502,-0.11107334016357973,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,episode-000109|episode-000100,True,2,0.050000000000000003,0.49916083810934231,0.5,-0.023577025862400399,0.5,0.0037327442515024956,-0.023577025862400403,0.5,0.0037327442515024956,-0.023577025862400403,ABSTAIN,0.050000000000000003,0.5,0.0037327442515024956,-0.023577025862400403,0.5,0.0037327442515024956,-0.023577025862400403,-3.4694469519536142e-18,-0.047146762223103503
2021-04-21,2021-04-22,0.0025970908521526,0.089684598723450998,0.90771831042439621,mix,0.29092908369009673,0.12134116551297772,-0.14544524963321925,-0.0062428104279492747,0.57243725847025029,-0.15298335402866503,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,,True,3,0.050000000000000003,0.4974060847862859,0.5,-0.019434841536219698,0.5,0.012071250750203544,-0.019434841536219771,0.5,0.012071250750203544,-0.019434841536219771,ABSTAIN,0.050000000000000003,0.5,0.012071250750203544,-0.019434841536219771,0.5,0.012071250750203544,-0.019434841536219771,-7.6327832942979512e-17,-0.0388460094908602
2021-04-22,2021-04-23,0.0070528512799309002,0.0731944300338183,0.91975271868625041,mix,0.27603605616335991,0.032980337379265201,-0.18170241710959256,-0.050006886736146172,0.58821564857445496,-0.18588657069698422,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,episode-000111|episode-000110|episode-000109|episode-000100,True,4,0.050000000000000003,0.49788302397149248,0.5,-0.0056729607024466003,0.5,0.0099038651933638921,-0.0056729607024466056,0.5,0.0099038651933638921,-0.0056729607024466056,ABSTAIN,0.050000000000000003,0.5,0.0099038651933638921,-0.0056729607024466056,0.5,0.0099038651933638921,-0.0056729607024466056,-5.2041704279304213e-18,-0.011326225847920399
2021-04-23,2021-04-24,0.039264085383619002,0.0078276131800727993,0.952908301436308,mix,0.19210149584225295,0.13073363370749119,-0.16676686265980445,-0.022585589407821072,0.57316657610737998,-0.19510740326309517,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000112|episode-000111|episode-000110,True,5,0.050000000000000003,0.49977360477491273,0.5,-0.0103139813983657,0.5,0.0028476832135903574,-0.010313981398365701,0.5,0.0028476832135903574,-0.010313981398365701,ABSTAIN,0.050000000000000003,0.5,0.0028476832135903574,-0.010313981398365701,0.5,0.0028476832135903574,-0.010313981398365701,-1.7347234759768071e-18,-0.0206223261561563
2021-04-24,2021-04-25,0.0144213410502143,0.0139904668432547,0.9715881921065308,mix,0.13550517649466118,0.049685488666809399,-0.16576757231200212,-0.02403243814092515,0.57379484537929826,-0.21170616091367922,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000113|episode-000112|episode-000111|episode-000110|episode-000109,True,5,0.050000000000000003,0.49959535878725858,0.5,-0.011238178456064601,0.5,0.0052092954337786823,-0.011238178456064674,0.5,0.0052092954337786823,-0.011238178456064674,ABSTAIN,0.050000000000000003,0.5,0.0052092954337786823,-0.011238178456064674,0.5,0.0052092954337786823,-0.011238178456064674,-7.2858385991025898e-17,-0.022466055353581298
2021-04-25,2021-04-26,0.0260194654946873,0.0060268159096499999,0.96795371859566237,mix,0.14315897643365341,0.023196248888946128,-0.12887161942174563,-0.11033666993119062,0.51843827388944108,-0.22941601393747968,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000114|episode-000113|episode-000112|episode-000111|episode-000110,True,5,0.050000000000000003,0.49982568858309212,0.5,0.051633407441954798,0.5,0.005680321041871661,0.051633407441954882,0.5,0.005680321041871661,0.051633407441954882,ABSTAIN,0.050000000000000003,0.5,0.005680321041871661,0.051633407441954882,0.5,0.005680321041871661,0.051633407441954882,8.3266726846886741e-17,0.1032787621825193
2021-04-26,2021-04-27,0.1001898253766173,0.0007204250566317,0.89908974956675092,mix,0.30161386627646047,0.14834071976385976,-0.029213188345634244,-0.032980743928439082,0.62682768435317815,-0.14983105369927086,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,episode-000110|episode-000111|episode-000112|episode-000113|episode-000115,True,5,0.050000000000000003,0.49997916340663462,0.5,0.009379054702201,0.5,0.0245518482950281,0.0093790547022010173,0.5,0.0245518482950281,0.0093790547022010173,ABSTAIN,0.050000000000000003,0.5,0.0245518482950281,0.0093790547022010173,0.5,0.0245518482950281,0.0093790547022010173,1.7347234759768071e-17,0.0188076748641718
2021-04-27,2021-04-28,0.0091629346905625006,0.0010330230645788001,0.98980404224485841,mix,0.054836446466165471,0.18205378137210937,-0.025612925613279658,-0.013067289277183591,0.63059233135304094,-0.13384135257763108,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000110|episode-000116|episode-000115|episode-000114|episode-000113,True,5,0.050000000000000003,0.49997012224750442,0.5,-0.0017771099529061999,0.5,0.004658114563943605,-0.0017771099529061418,0.5,0.004658114563943605,-0.0017771099529061418,ABSTAIN,0.050000000000000003,0.5,0.004658114563943605,-0.0017771099529061418,0.5,0.004658114563943605,-0.0017771099529061418,5.8113236445223038e-17,-0.0035449201893288
2021-04-28,2021-04-29,0.0010333155760546,0.0104339448806523,0.98853273954329302,mix,0.060177872479597536,0.018801843632146792,0.018974288464182587,-0.048160066092522547,0.61921393075917286,-0.13691181585404044,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY,,True,5,0.050000000000000003,0.49969822278573778,0.5,-0.0116763634760249,0.5,0.00088780364386287225,-0.011676363476024965,0.5,0.00088780364386287225,-0.011676363476024965,ABSTAIN,0.050000000000000003,0.5,0.00088780364386287225,-0.011676363476024965,0.5,0.00088780364386287225,-0.011676363476024965,-6.4184768611141862e-17,-0.023350972075840401
2021-04-29,2021-04-30,0.0048293883101910001,0.0021411679551683002,0.99302944373464042,mix,0.04174537987550709,0.016585553850967799,0.035401463381629528,-0.088657218744523258,0.61878852543322005,-0.15706576394102068,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000118|episode-000117|episode-000116|episode-000115|episode-000110,True,5,0.050000000000000003,0.4999380717736035,0.5,0.038823567750874803,0.5,0.0059067066904545662,0.03882356775087481,0.5,0.0059067066904545662,0.03882356775087481,ABSTAIN,0.050000000000000003,0.5,0.0059067066904545662,0.03882356775087481,0.5,0.0059067066904545662,0.03882356775087481,6.9388939039072284e-18,0.077659407626473095
2021-04-30,2021-05-01,0.017379775976920801,0.00062970149496210004,0.9819905225281168,mix,0.084577636096869996,0.025100775333459613,0.12859282490868851,-0.017755859484681724,0.67589576785715044,-0.091603990500606636,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000119|episode-000118|episode-000117|episode-000116|episode-000110,True,5,0.050000000000000003,0.49998178737139781,0.5,0.00073319863402189999,0.5,0.018689157458005035,0.00073319863402199204,0.5,0.018689157458005035,0.00073319863402199204,ABSTAIN,0.050000000000000003,0.5,0.018689157458005035,0.00073319863402199204,0.5,0.018689157458005035,0.00073319863402199204,9.2048764444019326e-17,0.0015038036877839001
2021-05-01,2021-05-02,0.0038290658011327001,0.0009506180578519,0.99522031614101525,mix,0.029757802764461192,0.027101420351576345,0.15409002793033988,-0.015518160437206219,0.67593495374013945,-0.090237941231553265,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000120|episode-000119|episode-000118|episode-000117|episode-000116,True,5,0.050000000000000003,0.4999725056177115,0.5,-0.0104082628307435,0.5,0.00037566845614112054,-0.010408262830743586,0.5,0.00037566845614112054,-0.010408262830743586,ABSTAIN,0.050000000000000003,0.5,0.00037566845614112054,-0.010408262830743586,0.5,0.00037566845614112054,-0.010408262830743586,-8.6736173798840355e-17,-0.0208157821444078
2021-05-02,2021-05-03,0.0022781690804152001,0.0029526023073455001,0.99476922861223915,mix,0.0330211406743397,0.0040039684989871954,0.15603836319224906,-0.040244297382213134,0.67941999138462872,-0.10917535005012513,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,,True,5,0.050000000000000003,0.4999146029512973,0.5,0.0049943793645923001,0.5,0.0052586772763784095,0.0049943793645923495,0.5,0.0052586772763784095,0.0049943793645923495,ABSTAIN,0.050000000000000003,0.5,0.0052586772763784095,0.0049943793645923495,0.5,0.0052586772763784095,0.0049943793645923495,4.9439619065339002e-17,0.0099993286669799002
2021-05-03,2021-05-04,0.0085750774630829005,0.00066747643217930001,0.99075744610473759,mix,0.04996138972822986,0.012593816765335461,0.058298238631630639,0.001926046137480153,0.67067648867101903,-0.10026770159062903,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000118|episode-000119|episode-000120|episode-000117|episode-000121,True,5,0.050000000000000003,0.4999806948205503,0.5,-0.029985900600722499,0.5,0.0024873960215726632,-0.029985900600722482,0.5,0.0024873960215726632,-0.029985900600722482,ABSTAIN,0.050000000000000003,0.5,0.0024873960215726632,-0.029985900600722482,0.5,0.0024873960215726632,-0.029985900600722482,1.7347234759768071e-17,-0.059966975571018197
2021-05-04,2021-05-05,0.0077168098939085,0.0025287827418392001,0.98975440736425224,mix,0.057210708631667016,0.0037226126193196521,-0.023529839288472187,-0.076604942620176364,0.70027031041234877,-0.15422192634979992,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000118|episode-000117|episode-000119|episode-000123|episode-000115,True,5,0.050000000000000003,0.49992686093131261,0.5,0.034406200551982,0.5,0.015455142983627435,0.034406200551982069,0.5,0.015455142983627435,0.034406200551982069,ABSTAIN,0.050000000000000003,0.5,0.015455142983627435,0.034406200551982069,0.5,0.015455142983627435,0.034406200551982069,6.9388939039072284e-17,0.068844375389596604
2021-05-05,2021-05-06,0.1960603273922093,0.0001404704683812,0.80379920213940925,mix,0.45170437873709374,0.37668703499660183,0.04740761541463212,-0.026309722782548506,0.73909763625762692,-0.095994863151135701,ABSTAIN,0.63140246437846181,INSUFFICIENT_EVIDENCE,,True,5,0.050000000000000003,0.49999593722344521,0.5,-0.0090335196360487001,0.5,0.016638364926949145,-0.0090335196360487036,0.5,0.016638364926949145,-0.0090335196360487036,ABSTAIN,0.050000000000000003,0.5,0.016638364926949145,-0.0090335196360487036,0.5,0.016638364926949145,-0.0090335196360487036,-3.4694469519536142e-18,-0.018034062599558101
2021-05-06,2021-05-07,0.027813339326299601,0.0002379263576977,0.97194873431600237,mix,0.11766962121714165,0.33649397613181931,0.053109736971815202,-0.02743106025729225,0.73942577302914025,-0.11229774837939033,ABSTAIN,0.63140246437846181,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000123|episode-000118|episode-000117|episode-000119|episode-000120,True,5,0.050000000000000003,0.49999311854200429,0.5,0.0082552603439297999,0.5,0.0045495389853197343,0.0082552603439298711,0.5,0.0045495389853197343,0.0082552603439298711,ABSTAIN,0.050000000000000003,0.5,0.0045495389853197343,0.0082552603439298711,0.5,0.0045495389853197343,0.0082552603439298711,7.1123662515049091e-17,0.016519694922826501
