decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,transition_day,router_entropy,router_confidence,router_transition_l1,return_1,return_7,return_30,return_90,realized_vol_30,drawdown_90,pretrade_exposure,current_ramoe_desired_exposure,requested_exposure,abstained,confidence,reason_codes,cited_memory_ids,similar_incidents_seen,active_lessons_seen,provider_status,desired_exposure,final_exposure,ambiguity_cvar,risk_fallback_used,turnover,asset_simple_return,portfolio_net_return,current_ramoe_net_return,log_advantage_vs_current_ramoe,request_sha256,response_sha256
2021-03-13,2021-03-14,5.5512275328841896e-14,0.99999232625982315,7.6737401211420814e-06,bull,False,8.92514782678935e-05,0.99999232625982315,1.9843664456547185e-06,0.068631679679246327,0.25257493511491025,0.27514914347988273,2.1911111342872642,0.80820624847464584,0,0.51658866591704922,0.4770307517970343,0.4770307517970343,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4770307517970343,0.5,0.039520967344114345,False,0.016588665917049217,-0.034015684211042299,-0.017024148634027569,-0.0170241486340275,-6.9388939039072284e-17,4d81f8e89a5f9047ab1027d4d9740f2aa1532652e40661e234f385b0c677ecbe,97cbf850b5d685b720ca1db0c542b03044b373e9d2b150bd1e392fb0752f2000
2021-03-14,2021-03-15,1.9582455291584919e-15,0.99999839400870716,1.6059912904993366e-06,bull,False,2.0965317526543141e-05,0.99999839400870716,1.2135497768205625e-05,-0.034015684211042396,0.15949456968398823,0.24786950858846102,2.0670495698824309,0.81876524673581808,-0.034015684211042396,0.49134894313808614,0.4770306124243347,0.4770306124243347,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4770306124243347,0.5,0.039513343310574899,False,0.0086510568619138639,-0.056203553490984201,-0.028110184692285434,-0.028110184692285399,-3.8163916471489756e-17,693dce6a8b9b22dbc30721b533179cd0862e25cc886e7c055abc61e0da0db53e,a7981dab935153b9261a857e852a4137e533e89078a49a3463bac19d8b5ecaa9
2021-03-15,2021-03-16,1.0389378886231656e-13,0.99999439789586164,5.6021040343411528e-06,bull,False,6.6761311160713549e-05,0.99999439789586164,7.9922256912941792e-06,-0.05620355349098427,0.066530939955267598,0.18280342684873663,1.8706759489372211,0.84914045945384553,-0.088307435374938903,0.48554283973717421,0.47703070421274668,0.47703070421274668,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47703070421274668,0.5,0.039518920043663523,False,0.014457160262825786,0.019687657394611601,0.0098292292232338152,0.0098292292232340008,-1.8388068845354155e-16,8375bdc0c37a70691995a26b233b3681c29c85a5edb613624dfd705659e97cac,96d442a0a66fdf10cf35ee07843b7ec8efe7264e35cf0029ada2110b21e310d5
2021-03-16,2021-03-17,5.884183555188156e-11,0.99981929593648877,0.0001807040046693,bull,False,0.0015820992949940852,0.99981929593648877,0.00035020391874577037,0.019687657394611646,0.036638787149911645,0.16952556770291549,1.6643484043798762,0.84582979325743857,-0.070358344513385962,0.50487393615605114,0.47703472620397608,0.47703472620397608,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47703472620397608,0.5,0.03950971540515099,False,0.0048739361560511396,0.035574102166121502,0.017782090453953181,0.017782090453953101,7.6327832942979512e-17,b59324b1059248bf4c8841a2165c1b996785d951be40d31bb11127d57c42c33b,850dfbcf252c3b6a9a7b4960e9aa9082de79b803056aea075c3a37c85b2187c3
2021-03-17,2021-03-18,3.8845409459982711e-11,0.99978350726497156,0.0002164926961826,bull,False,0.0018598240780532886,0.99978350726497156,7.1577383026937854e-05,0.035574102166121557,0.054816398367826258,0.22899556286154743,1.5810500582684202,0.84885971179318809,-0.037287177283222728,0.50873810050154067,0.47703554824916322,0.47703554824916322,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47703554824916322,0.5,0.03951342691555261,False,0.0087381005015406688,-0.021344853047264099,-0.010681071367398043,-0.010681071367397999,-4.3368086899420177e-17,25867907c35be40aa11cc8fcda3a9e0e2df8aa56aec531a2e708a409575b421f,8a2d3f583de813a5868eb813d9a049cef614be0b766c71dc90545ad948cccbbe
2021-03-18,2021-03-19,2.1194699448095346e-12,0.99994145371761123,5.8546280269476096e-05,bull,False,0.00057264851834052202,0.99994145371761123,0.00031589290527873134,-0.02134485304726419,-0.0024827204387580792,0.17259206381165648,1.4929198068134157,0.85176564284679812,-0.057836141010829345,0.49460622203921273,0.47703192031004987,0.47703192031004987,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47703192031004987,0.5,0.039510214710587646,False,0.0053937779607872716,0.0074927154155681004,0.0037409437228015374,0.0037409437228015001,3.7296554733501353e-17,494a4885af87bc5297fd020ac0fb4d441357273da3018ed2756187bcb66befc7,6ebf2328c589d33a36891f0b1df5001d0b70a5a0031436612144fef5f9719696
2021-03-19,2021-03-20,1.00156119345284e-10,0.99964615028705039,0.0003538496127934,bull,False,0.0028815483097052968,0.99964615028705039,0.00059060686112140707,0.0074927154155681741,0.014370008958335845,0.11537811640731821,1.4361684281160878,0.8307942603919638,-0.050776775340589886,0.50186618744816147,0.47703870325989223,0.47703870325989223,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47703870325989223,0.5,0.03950682647765813,False,0.0018661874481614715,9.2962401873064606e-05,4.4614926745900618e-05,4.4614926745900618e-05,0,9fe20a763b68021c2f917b7a63604d5b57091c7588f278fb2ec38c45daecf550,a484f5c9722c9901a824d052b10d1af10e5b4b2ff12434110f67de61ca92360d
2021-03-20,2021-03-21,2.8146149165337843e-10,0.99921445396261444,0.00078554575592359999,bull,False,0.005826635888956164,0.99921445396261444,0.00086339264887153174,9.2962401873064593e-05,-0.0506885332697119,0.12622959082784391,1.4747027676369227,0.82953848163070232,-0.0506885332697119,0.50002323952026739,0.47704861907600787,0.47704861907600787,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47704861907600787,0.5,0.039505056335450893,False,2.3239520267392955e-05,-0.012214812698172201,-0.006107429446673196,-0.0061074294466730997,-9.7144514654701197e-17,41157f100d8e8e54394152c548f36cd4c2dd315789cc6c3159666a7d299b5e54,fc7717400fb3dbeadf98dbcc783aa532c9f19ace58a80cb576e4576ab99158b1
2021-03-21,2021-03-22,1.2213190503920144e-10,0.99968385585092245,0.00031614402694560002,bull,False,0.0026069256173815512,0.99968385585092245,0.00093880377661560526,-0.012214812698172262,-0.029263943891179145,0.026422640618460225,1.5247508634533737,0.78361616614613616,-0.062284195028049494,0.49692753201497791,0.47703783718479098,0.47703783718479098,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47703783718479098,0.5,0.039507985104041403,False,0.0030724679850220871,-0.056209243723838301,-0.0281076079793533,-0.0281076079793533,0,5beb254f463b72073609be33434c5c2155df6df58475c706bf3bd33ac4c6d2a1,830b1d868cd0582e65808af985f89bbc179f3bae9e941e6e766950ed3af11c66
2021-03-22,2021-03-23,5.076508753212763e-10,0.99891689382729765,0.0010831056650512001,bull,False,0.0077169099261043313,0.99891689382729765,0.0015339240472493768,-0.056209243723838398,-0.029269796545339455,-0.031568011415553543,1.2733427919003324,0.80997405910231157,-0.11499249125341326,0.48554133372063113,0.4770554538610598,0.4770554538610598,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4770554538610598,0.5,0.039518921490184829,False,0.01445866627936887,0.0054322236850120999,0.0027016139048721133,0.0027016139048720998,1.3444106938820255e-17,ca35485fa0c8e2725a0962cadb8af0f37037c490bb67b5fc9891a42292a85245,aca4cd98ab6a9056c6dd3080bd118232230fad3267f4c95a04ed4487d9071280
2021-03-23,2021-03-24,5.1365115386005001e-08,0.98361391694151723,0.0163860316933673,bull,False,0.076114452309423708,0.98361391694151723,0.030605953771561029,0.0054322236850121719,-0.042840795433971346,-0.051908458085656917,1.3412474901001379,0.80419223248536797,-0.11018493250298633,0.50135437728108068,0.47740695443271752,0.47740695443271752,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47740695443271752,0.5,0.039506334886569169,False,0.0013543772810806765,-0.039063403884119101,-0.019533029866047324,-0.0195330298660473,-2.4286128663675299e-17,0416694d499f4fa6ee522beb7e8853c7f8163e39ad3d9499c4997c3f9bcc5f0b,6e11eed17e226ae65cfa14001bb4c8991efedf15a943328578751509d8ea5c78
2021-03-24,2021-03-25,1.2173737714347557e-07,0.97018026847521843,0.029819609787404101,bull,False,0.12207819943058826,0.97018026847521843,0.026867296932597356,-0.039063403884119108,-0.11182666112181416,-0.033013132071008533,1.2044277800012639,0.78913415593649028,-0.14494413786679694,0.4900396055738126,0.47771551760644487,0.47771551760644487,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47771551760644487,0.5,0.039514600922714152,False,0.0099603944261874022,-0.019170422013018499,-0.0095950759284531006,-0.0095950759284531995,9.8879238130678004e-17,face7acb2d2ff1cc03231ba14c602384f5b22e66eae8a78dc271331c296de2ba,28a28010100bfeda07d0c4c4294597cb142d72d20a2ae82fe2e5ce2676b60ba7
2021-03-25,2021-03-26,3.7141172033022681e-07,0.96172734555401795,0.038272283034261501,bull,False,0.14784088295235412,0.96172734555401795,0.016905845842401065,-0.019170422013018551,-0.1098532676564451,0.049295457891035399,1.0787011535221311,0.70594347708468741,-0.16133591958859583,0.49516101177353666,0.47790967638098653,0.47790967638098653,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47790967638098653,0.5,0.039509681837840593,False,0.0048389882264633366,0.072362306443787397,0.036176139153492715,0.036176139153492902,-1.8041124150158794e-16,56fb6ebe5d0c2c77181ecf3d74460c1802567b8b9b472cd208e3af9224c29d95,3bf870d568e2806ab204cfe3f48c85e4d9f122e6c8aa2850d1a5287ab7a28be1
2021-03-26,2021-03-27,2.9551366365606961e-07,0.94913152578531645,0.050868178701019902,bull,False,0.1830203218307859,0.94913152578531645,0.025191791333516574,0.072362306443787494,-0.052539250791901915,0.10742190251018657,1.0804138441998306,0.74379366734264363,-0.10064825239846853,0.51745889370280118,0.47819899511173042,0.47819899511173042,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47819899511173042,0.5,0.039521803193521797,False,0.017458893702801181,0.015022866809239799,0.0074938433695996842,0.0074938433695996001,8.3266726846886741e-17,3276a8700bbf9de60e590815a3f9076e56a824d1fd09ab9557ffa219918eeb28,37273b841c44fd38abf600987d2a0a47a0de1f926794374daceea5cc15ed0b01
2021-03-27,2021-03-28,1.0982973172275966e-08,0.98762005873792003,0.0123799302791069,bull,False,0.060687349825186906,0.98762005873792003,0.076977065905207059,0.01502286680923981,-0.038395067253767179,0.19038324259245454,1.1271947694897055,0.71151547860575104,-0.087137410879593702,0.50372771621024548,0.47731493566133137,0.47731493566133137,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47731493566133137,0.5,0.039508614466663206,False,0.0037277162102454797,-0.0017489245993316,-0.00087818675612882924,-0.00087818675612879996,-2.938187887435717e-17,31c5a97e0fe6a084ecf49df23fcbb433216c4bff6d207d2ea37ef4d9899d4915,f606683c8ea2e47e572598c40b3b2865b6e57d94b295f1bef18bdd5961c7d353
2021-03-28,2021-03-29,5.7185143872994715e-10,0.9972743993663522,0.0027256000617963002,bull,False,0.017127739464625563,0.9972743993663522,0.01930868125686451,-0.0017489245993316249,-0.028206567010201633,0.20324691017054475,1.0609657843579301,0.70901620619595962,-0.088733938717516003,0.4995623861733739,0.4770931810135135,0.4770931810135135,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4770931810135135,0.5,0.039505454339886142,False,0.00043761382662610426,0.033192743861763102,0.016595927054253057,0.016595927054253001,5.2041704279304213e-17,0f0c57524ae01ea599afd7fcfdde5fa88722de9bd0ed75560430404a42d4883e,134c319e548057ad2dd3540abb15716453aca15ff870be5465127876ead31d2a
2021-03-29,2021-03-30,1.5833368562328836e-10,0.99871666515920765,0.0012833346824585,bull,False,0.0089452243469019029,0.99871666515920765,0.0028845315857109993,0.033192743861763185,0.063848015908918754,0.24881493474825889,1.104624488603156,0.71380775627474136,-0.058486517755448664,0.50816271451931272,0.47706005299832688,0.47706005299832688,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47706005299832688,0.5,0.039512874260213209,False,0.0081627145193127193,0.0200481808935681,0.010015845908476262,0.010015845908476199,6.0715321659188248e-17,8fba17172cd363afb694d02847f035ce0f8b8d33cfd62ab386ca90cc8d2c2c0d,4be426346b2744c0c22762636b88cffd6bcc1e197c9e6c41a1b8e73f978acee0
2021-03-30,2021-03-31,2.8931505717056817e-11,0.99946241123608881,0.00053758873497970002,bull,False,0.0041731164025457157,0.99946241123608881,0.0014914921537621396,0.02004818089356819,0.079313162848354102,0.30128642281463125,1.0358138745423244,0.7073722131842225,-0.039610885149676478,0.50496230265277631,0.4770429236401445,0.4770429236401445,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4770429236401445,0.5,0.039509800280726329,False,0.004962302652776307,-0.00012931481862749999,-6.9619391116826357e-05,-6.9619391116826357e-05,0,b24f3cb4cea85de3142163e3851fc5278514fecdf51fca6d9c2254fcb208d8d2,3ba7db0c5ec9c0a6075b3677bb00f2946b3084061e8202ad3bf512f949fcbe7a
2021-03-31,2021-04-01,5.8045945312685134e-12,0.99978520462260279,0.00021479537159250001,bull,False,0.0018467812006292027,0.99978520462260279,0.00064558677302808661,-0.00012931481862754612,0.12304349321744312,0.18485951346392304,1.0298762668656343,0.63802120563251585,-0.039735077693875298,0.49996766920491764,0.47108357410714802,0.47108357410714802,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47108357410714802,0.45000000000000001,0.035602721704788287,False,0.049967669204917631,-0.00077258579701400005,-0.00039761390592107926,-0.000397613905921,-7.9309388917314649e-17,2fec798b9361e5a149f174da64b42c88aa29a71143cef24a640b8671c4fa25c4,db3f2637f9aa33e51ecded84ef68ba8c0a13d92bd325df7c27867fd8c461ef56
2021-04-01,2021-04-02,4.1535287590946301e-11,0.99923689923461945,0.00076310072384519999,bull,False,0.0056802928164094036,0.99923689923461945,0.0010966107759667319,-0.00077258579701400265,0.14410889613287003,0.21258172566609268,0.99994890990773122,0.62957567007482995,-0.0404769647342198,0.44980871851362725,0.47109943254558567,0.47109943254558567,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47109943254558567,0.45000000000000001,0.03555471509317068,False,0.00019128148637276299,0.0044108906422699002,0.0019847091278601958,0.0019847091278604001,-2.0383000842727483e-16,5d023e9a7855d933f9222603b24b885072ed15f8b4e28e0bddb97aa30521d99e,25551b257faa08ee3cea59071cb381d781c79cd67c9420ccbb2e7ae5d1e8c593
2021-04-02,2021-04-03,4.1583414891450032e-11,0.99934027859189756,0.00065972136651890002,bull,False,0.0049982159657866437,0.99934027859189756,0.00020675871465253781,0.0044108906422699601,0.071611178844431356,0.17029830281118619,0.83197435491235772,0.61788321272598101,-0.036244613556923433,0.45108953281940894,0.47109644254182309,0.47109644254182309,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47109644254182309,0.45000000000000001,0.035555581407599159,False,0.0010895328194089338,-0.032510813482475497,-0.014630939660214226,-0.0146309396602142,-2.7755575615628914e-17,642bcec3d55be03810963887e60ce5e46031f67ac7ae55c68982321d4f18121e,ac64e9545865a135ef994aa79cae97f16270aceeaf6798618ba080fab2fa51c1
2021-04-03,2021-04-04,2.2099343515450879e-10,0.9987293356906134,0.0012706640883932,bull,False,0.0088683913311678499,0.9987293356906134,0.001221885802568482,-0.032510813482475531,0.021427459011257977,0.17824192615842072,0.73124406457739788,0.61209385683124917,-0.067577085168305406,0.44183410775319815,0.47111411262240432,0.47111411262240432,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47111411262240432,0.45000000000000001,0.035562406170388694,False,0.0081658922468018647,0.019979004519811602,0.0089823127257893098,0.0089823127257892994,1.0408340855860843e-17,a5734ec36add963fbe9597a9f19a9cd0260cfd3d16d9d2371c399987fef05687,92bd7139d4710591b61ac78be5b6b174414d841d750db592bcd63b96b7c8ccab
2021-04-04,2021-04-05,4.4188651786434355e-09,0.99407094031376642,0.0059290552673683999,bull,False,0.033055408988318567,0.99407094031376642,0.0093167907536939234,0.019979004519811605,0.043659845208122716,0.1928042219603423,0.81746329155034281,0.61410452383245662,-0.04894820353850704,0.4549007432316246,0.47124884570714243,0.47124884570714243,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47124884570714243,0.45000000000000001,0.035559257112214138,False,0.0049007432316245936,0.013634044044749299,0.0061303890092785362,0.0061303890092784998,3.6429192995512949e-17,0c136e73f58ac1a4446d0b25f28f4b8bab41026dd6d78bcef848723820e61ea6,ad99d6852b29e791f8d3caeaf1c9c60a27bd2b12674528ca5e1470262d79ca83
2021-04-05,2021-04-06,2.0174102215832536e-09,0.99475363932508065,0.0052463586575089999,bull,False,0.029835054358440544,0.99475363932508065,0.0013653980226285933,0.013634044044749327,0.023902999503611966,0.20750538321093193,0.73553388347086779,0.6144401008340199,-0.035981521456713184,0.45335384896504644,0.47122910025054182,0.47122910025054182,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47122910025054182,0.45000000000000001,0.035557765217047017,False,0.0033538489650464243,-0.016901890719978802,-0.0076091791640805484,-0.0076091791640804998,-4.9439619065339002e-17,68575f8438cd65f8fd9b117261e952637c9e2cf6a734348c0f1ab00fdb766828,cd7e97cbb98ee131e98e8ae866cdcbaeb7b7615cbf4a6a0e9a341ca33a73ec5d
2021-04-06,2021-04-07,6.9313828738580567e-10,0.99783214409056464,0.0021678552162970001,bull,False,0.014075192762801343,0.99783214409056464,0.0061570095309679256,-0.016901890719978829,-0.013186708478458042,0.13757715913169855,0.57627768174554017,0.60521104131417303,-0.052275256433092054,0.44578472126556962,0.47114006177057599,0.47114006177057599,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47114006177057599,0.45000000000000001,0.035558596019085315,False,0.0042152787344303944,-0.035305700536068699,-0.015891713549449404,-0.015891713549449401,-3.4694469519536142e-18,82bb0dae437106e2910fb7c28370bc437e33159eaa0010f7bd3d55e2d3583f90,2c82f7e9ffc62bef7041046282a3fd56519022a5ebc948f2aaab0b8c648f1d6e
2021-04-07,2021-04-08,1.4630850596507789e-07,0.96695759494676525,0.0330422587447287,bull,False,0.1321355484431713,0.96695759494676525,0.061749098287598767,-0.03530570053606874,-0.047903722876537769,0.069539867331918748,0.4178514047065145,0.61586824086499459,-0.085735342420087957,0.44112076976771569,0.47203303518943041,0.47203303518943041,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47203303518943041,0.45000000000000001,0.035563094145976894,False,0.0088792302322843186,0.038047354094018201,0.017112278088028399,0.017112278088028302,9.3675067702747583e-17,0ab9bae1e5632de8218b42301698a1cec931e66e4f898b1bab3c714c09cf26d3,6a4da4bc46a55cec329238187e4798d19c9af5a784af776f5cc3c2e01b53a4fa
2021-04-08,2021-04-09,2.0543250764352608e-05,0.70801214028542903,0.29196731646380653,bull,False,0.54991099178873937,0.70801214028542903,0.51789090932267245,0.038047354094018271,-0.010914825531393113,0.058280945352502833,0.43050249634845916,0.6070249286063647,-0.05094999125749855,0.45925820750364438,0.4795224209248713,0.4795224209248713,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4795224209248713,0.5,0.039544166300606622,False,0.040741792496355622,0.0007111199881537,0.00031480371542902397,0.00031480371542900001,2.3906657903305373e-17,6ed24ad1ce964621596481aeadea6c144aa697ed834bf9c6fb8d6ca3e5accfa1,2f6f4a9ae651df7cbcc689372741bd37041c61cfef6c7c58413765df65b97032
2021-04-09,2021-04-10,5.9786673408385454e-06,0.77206379159152005,0.22793022974113911,bull,False,0.48865249326771226,0.77206379159152005,0.12810330261218195,0.00071111998815376332,-0.014558143556927972,0.040585906656711579,0.44747072990319259,0.60438311315458826,-0.050275102826524365,0.50017771680805123,0.47766987817894557,0.47766987817894557,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47766987817894557,0.5,0.039505204710108127,False,0.00017771680805123147,0.028040888732886401,0.014020264157966533,0.0140202641579665,3.2959746043559335e-17,c4c4efdc27a37390de810245ab4c4df8cb008c30031333bb45b8b32b34cfe3a8,1790c802bd312bba7d91e0b2f7a44a01f6ed32bfb3ed1a7fdb81ade6f2876c97
2021-04-10,2021-04-11,5.6241507915286353e-05,0.49505770803567722,0.50488605045640744,mix,True,0.63140246437846181,0.50488605045640744,0.55401216711168566,0.02804088873288646,0.047117152325889089,0.033718284760248851,0.56441367609092974,0.60026389527527058,-0.023643972658030976,0.50691329471922197,0.48568162495212908,0.48568162495212908,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.48568162495212908,0.5,0.039511674198784832,False,0.006913294719221974,0.0038544965220824999,0.0019203216426868508,0.0019203216426868001,5.0523821237824507e-17,3d16eee377e9043b3f9a3b7e2c7988da5cecd84206cf0b5afea41454f0ba1014,ae86bcd1d17adda08ca5d270062b106723f679bd5f119cdde85d39b4ca579db6
2021-04-11,2021-04-12,2.1727388325494177e-05,0.63227697139633743,0.36770130121533701,bull,True,0.59890644796318804,0.63227697139633743,0.27443852672132041,0.0038544965220825844,0.030563626397983379,0.047386628155717814,0.68743511617896513,0.59914793260380272,-0.019880611746327048,0.50096177055988156,0.48171288182441091,0.48171288182441091,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.48171288182441091,0.5,0.038220027880567414,False,0.00096177055988155846,-0.0019156800664235001,-0.0009588008825492933,-0.00095880088254919995,-9.3458227268250482e-17,5db8ed6ca2c476fe3775e6bdbf7fec2f321893e2dd76efa1a207ef98129b0a55,43d4a804a6d3adeb3b4e772ed51995773edfdec45e80b704942da484814cb3da
2021-04-12,2021-04-13,1.7155091109613853e-06,0.92502456811293421,0.074973716377954705,bull,False,0.24243564823890607,0.92502456811293421,0.58549519343319356,-0.0019156800664235085,0.014754192841911262,-0.021758206921119738,0.75676793999313308,0.55156711251290902,-0.021758206921119738,0.49952062081481946,0.47324584895912508,0.47324584895912508,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47324584895912508,0.45000000000000001,0.034445009831697897,False,0.049520620814819449,0.061424433463963,0.027590105638733098,0.027590105638733299,-1.9775847626135601e-16,e9844f2ea09be22cc42ee1c7870e56ee1e876f57fb6ea7951172d768a0804f88,f191edbd8b4144e15d5d22de18eeb1c64c3891130670657f9e58e07eda9c9baf
2021-04-13,2021-04-14,1.9715227242028275e-05,0.79329901131719527,0.2066812734555625,bull,False,0.46399902325089343,0.79329901131719527,0.26345111359147777,0.061424433463963091,0.095602650513912035,0.074892960515075213,0.69976352381614793,0.57611763714483355,0,0.46479363645030658,0.4770556995987098,0.4770556995987098,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4770556995987098,0.5,0.0382529636759351,False,0.03520636354969342,-0.0088210900380698998,-0.0044455961033332825,-0.0044455961033332998,1.7347234759768071e-17,e7a7d8b1fe64942a000216b2c3466e189d4972a425d6d1034c4c22da774d670b,3c0c729d7196c0560e8ed933e405d5d08275d1ce9eed4c8b81058835599477ed
2021-04-14,2021-04-15,2.5551589238507005e-07,0.97036348856518884,0.029636255918918601,bull,False,0.12149836977647352,0.97036348856518884,0.35412895449598714,-0.0088210900380699675,0.12568120438902075,0.12885700817152501,0.60763942954433503,0.53551837913039735,-0.0088210900380699675,0.49778495794779221,0.47193452776007377,0.47193452776007377,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47193452776007377,0.45000000000000001,0.034443333870760699,False,0.047784957947792195,0.0037408463585494999,0.0016355154631157998,0.0016355154631157,9.9529759434169307e-17,fcd9ab60a38a130cf0adbb9b8a33f81acc4b1c06a3e878af85c583c09f7df5ec,c4a72f6b82694c7fcd6f25c8691daab55bebe4f669828ee8c39b0e843dd74711
2021-04-15,2021-04-16,2.6090462994847173e-07,0.97996785821996923,0.020031880875400698,bull,False,0.089355793415764911,0.97996785821996923,0.019208750087035865,0.0037408463585495433,0.088478478719777431,0.11120290667730726,0.71569079786569967,0.53260490704741659,-0.0051132420220677544,0.45092430351888729,0.47165674405004698,0.47165674405004698,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47165674405004698,0.45000000000000001,0.034093955154875101,False,0.00092430351888728168,-0.029048025816249101,-0.013072523838694283,-0.0130725238386942,-8.3266726846886741e-17,b2b470a349d4937fcad63ca1946ed20b87f6774da4a2a4d0e6a18fd45fb13c8b,6dacc85a2cc673e3d6553f4b86571a416089c77d2845938b8002c4839f58b0e8
2021-04-16,2021-04-17,3.6278761705637853e-07,0.97803121322482844,0.021968423987554098,bull,False,0.096130169075861541,0.97803121322482844,0.0038732899902812982,-0.029048025816249101,0.056109307331375202,0.041861373029950633,0.70406862949235816,0.53215068071665594,-0.034012738252055086,0.44271539204449967,0.4717127569328381,0.4717127569328381,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.4717127569328381,0.45000000000000001,0.034100098617055964,False,0.007284607955500344,-0.021795479612966399,-0.0098151789866045558,-0.0098151789866045003,-5.7245874707234634e-17,f9158de994ef71364edc51667b5678c1a445f34b3f3ee4905618c331c69e117a,4518baea995559d07e75cffc668c4f852b08336bdcc9bdaffe7913a74ac4691a
2021-04-17,2021-04-18,7.0350424704101135e-06,0.9015140254363736,0.098478939521155703,bull,False,0.29293111599385724,0.9015140254363736,0.1530343755769098,-0.021795479612966462,0.0049122654330493454,0.041381642847231781,0.67529492516657563,0.53240313555592667,-0.055066893921867699,0.44455218683039782,0.47392583588218051,0.47392583588218051,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47392583588218051,0.45000000000000001,0.034098324444229229,False,0.0054478131696021892,-0.063868731669051104,-0.028746220489029639,-0.028746220489029601,-4.163336342344337e-17,e25bd12e55ac0e27d6dbfe4ac2010243270ed903f4d2f07a8ae2ae52fb709ea7,62a4f75e1803c35e5266fa994db1b929e2ed5532cfe761fd3a059f2857c8b0be
2021-04-18,2021-04-19,4.3817695916973059e-05,0.78056056969119336,0.2193956126128894,bull,False,0.47934530108508905,0.78056056969119336,0.24190691149036048,-0.06386873166905116,-0.062882323224744741,-0.032380181793141505,0.53515945068991511,0.58124781904100797,-0.1154185729191749,0.4337247223071995,0.47742412893889768,0.47742412893889768,True,0,INSUFFICIENT_EVIDENCE,,5,0,FAIL_CLOSED,0.47742412893889768,0.5,0.038783502868739661,False,0.066275277692800505,-0.0099809454677433993,-0.0050564172665981122,-0.0050564172665981,-1.214306433183765e-17,5f5f7508cb2951f8550c1fd3c8b5c00a7cefe144f811aca9055d5b99aab764db,dde733fd3c7bf9e0e9c7996bfff105a26fd84900a7d2ebfe8b5ca8cedfec8793
