key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r1-gemma4_latest-s0212-hidden,1,gemma4:latest,212,hidden,hidden,3119,2022-07-31,2022-08-01,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.672297714278102,1213,46,stop,b211a380e8858e5f9f182e6bfbcd7b519327091355bef2eafdd892e56448ccd9,464d81b0fceaab33e72a9dfc26796ac45a2c852804179c75c6c6fc23c6d97da2,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3868572540835701,0.4
r1-gemma4_latest-s0212-exposed,1,gemma4:latest,212,exposed,hidden,3120,2022-07-31,2022-08-01,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5000486448407173,2026,90,stop,9b8c24660b3f8b503c21953bc04d533ebb708936c054d7e99cfe9d9ca8a72c02,d53154f2787875aeaa4d3f8cab1a795d209a6edd40d5591b59d1f1633ab985e8,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000574|episode-000575|episode-000576|episode-000568,0.3868572540835701,0.4
r1-gemma4_latest-s0629-hidden,1,gemma4:latest,629,hidden,hidden,3121,2023-09-21,2023-09-22,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.196151716634631,1211,59,stop,2e26f053a22e373b9a2c0dc6b37f7b2131f0aaacb4e0ff78fadbab87cf0bdef0,f93ca86188b2f6e6e1c7b6365762ba0cf6a499b8e717fb82602c4906566066dc,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4618185049761078,0.45
r1-gemma4_latest-s0629-exposed,1,gemma4:latest,629,exposed,hidden,3122,2023-09-21,2023-09-22,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.468037659302354,2030,62,stop,1a093fd2d1eba8878e647d52a87fbcdfd174bf397a4d4527b6a610a8e3ddfd9d,bd3f68df48cde7c2cf1339bca7e50cbe1c779c1da921e3f2523d58c3da36d880,False,ABSTAIN,0.99,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4618185049761078,0.45
r1-gemma4_latest-s1216-hidden,1,gemma4:latest,1216,hidden,hidden,3123,2025-04-30,2025-05-01,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9458666145801544,1211,51,stop,6a1169e132a452b9950754a85d25a8461e856090eac56d8f583dfbae2216940e,ef996149e9360a3740d8b9befb36b31beb3909ba0a1b0aead85e2fe4a5c4138a,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4192008302289723,0.4
r1-gemma4_latest-s1216-exposed,1,gemma4:latest,1216,exposed,hidden,3124,2025-04-30,2025-05-01,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0674271415919065,2005,53,stop,5f0b334985a16c7b9100aa163e4543a5c9678cfc92ac4af1e35c037ea03e52d5,7583107c7ee891a59bb188ced1cd217ccf2223b5930106c5da48af602c6f68e1,False,ABSTAIN,0.6,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4192008302289723,0.4
r1-gemma4_latest-s1038-hidden,1,gemma4:latest,1038,hidden,hidden,3125,2024-11-03,2024-11-04,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.897691922262311,1207,51,stop,c86b1106cc859bb75a4f885f2259cefef39394f4256d4e9d6d91f30bdfa16ff1,34557e90ea663ee31f8fef1089c3613c72e9b907a01591e90319f59069529a38,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4331462131941045,0.45
r1-gemma4_latest-s1038-exposed,1,gemma4:latest,1038,exposed,hidden,3126,2024-11-03,2024-11-04,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0680702850222588,2028,51,stop,795df247545aae5d575f73065672a9b4aa2a7064ac82f709754dc558393f1fb6,d93dbc1944ec11c721b93f45fe9d816249d7466d263b22263be11bc79751a346,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4331462131941045,0.45
r1-gemma4_latest-s1076-hidden,1,gemma4:latest,1076,hidden,hidden,3127,2024-12-11,2024-12-12,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.147548846900463,1204,68,stop,6970dce11b369fa722070eaba604a1942abf463e4c1e3c7b7719e4ba1b015e0c,8f40652b0b801d69787ea9fa2fae6ec751cd3b5651f2048ebd6e6de50f30b239,False,BTC,0.9999871971580399,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.46279607087199304,0.45
r1-gemma4_latest-s1076-exposed,1,gemma4:latest,1076,exposed,hidden,3128,2024-12-11,2024-12-12,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.217586062848568,2010,60,stop,538cbbc8addf5218c3c1d6814d8b848325bd057112e6243c1950e833e8ca45dc,6e94c7fccbc4e010c8a221bb31863b8547f0003bc8d8662ef930084f9ffe8959,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001088,0.46279607087199304,0.45
r1-gemma4_latest-s0845-exposed,1,gemma4:latest,845,exposed,exposed,3129,2024-04-24,2024-04-25,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2537993639707565,2028,59,stop,ff31f05094da1de07b1f0564f076efc014cc4f2a562bc0c5473cd9b6808e96f4,5d04f6b41f0e398973dadcfd6e289f8a0ce8ce844bf483126923fe1e8376a446,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4576319903594797,0.45
r1-gemma4_latest-s0845-hidden,1,gemma4:latest,845,hidden,exposed,3130,2024-04-24,2024-04-25,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.951080672442913,1208,51,stop,b69b4b966c755c63a2b11883a86d63b1a5a4ded64d41bef9475dc871e94bca80,16c25612057526886996507891880f804044ad0d859357502421d7152b1e454e,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4576319903594797,0.45
r1-gemma4_latest-s0940-exposed,1,gemma4:latest,940,exposed,exposed,3131,2024-07-28,2024-07-29,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.257237274199724,2039,54,stop,090c4f209c277497647b29bd23b654190bae1314e66e6480bb7151ffa4e9414e,3824608b80d077b763ddf883359552bea7ad74874819f32ae1a05e497683b957,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4443152701497981,0.45
r1-gemma4_latest-s0940-hidden,1,gemma4:latest,940,hidden,exposed,3132,2024-07-28,2024-07-29,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.158448401838541,1216,58,stop,24fe4be77348501fabfd7a28bdf221fca80b8255afbef3bb25b1c89c3aac7b52,80f74323d4f3250869906f4261ba071959be424110361ac5a26d92d297baba4e,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4443152701497981,0.45
r1-gemma4_latest-s0208-exposed,1,gemma4:latest,208,exposed,exposed,3133,2022-07-27,2022-07-28,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.505606774240732,2030,100,stop,4923b56f826670ac96a8755cfa22a85208c35ed12c282ddb1e0942f5b8ff4396,20a0758c517d9566bd55f0ebd0c26636759c1e4f30cd4804198c746778073b07,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000562|episode-000202|episode-000421|episode-000526|episode-000563,0.3921730971629557,0.4
r1-gemma4_latest-s0208-hidden,1,gemma4:latest,208,hidden,exposed,3134,2022-07-27,2022-07-28,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6343742869794369,1219,46,stop,358e5cfa773044c5db0b7557dc97891cc6a4e126bfe799e46b59d34fcb7e9b50,6b5043087fbc6f0bd05c72cc959853a8526bd23dfb68f1f738a14b90f342e79f,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3921730971629557,0.4
r1-gemma4_latest-s0608-hidden,1,gemma4:latest,608,hidden,hidden,3135,2023-08-31,2023-09-01,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9550359155982733,1209,58,stop,6921d4c78d3298c5450ccbc88080188f01d8ced261341efda3694c4a63c3529f,0be14ea04d4f2ece55cbe616cff996990163a1e2ed73b1d6000b63e307ae8f13,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4588989570657272,0.45
r1-gemma4_latest-s0608-exposed,1,gemma4:latest,608,exposed,hidden,3136,2023-08-31,2023-09-01,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2752766236662865,2032,60,stop,6400aa99a49d5a64e07e44be53759562a3935963b7f14011d4e6b85de9c873f5,e55533c735508ee3c246ea69473652554cd10cf417c7c60686defe80a34f1b9f,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4588989570657272,0.45
r1-gemma4_latest-s0302-hidden,1,gemma4:latest,302,hidden,hidden,3137,2022-10-29,2022-10-30,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2101662680506706,1203,59,stop,65d78547f84271eec0785074f233f2154ad08ff932a2cf3014d95a434ec70ebe,effe74e28f4c88c934eec8cb3683e5272f16cbe45c57634e4a427b0704f01507,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4764393509007472,0.5
r1-gemma4_latest-s0302-exposed,1,gemma4:latest,302,exposed,hidden,3138,2022-10-29,2022-10-30,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.6870513297617435,2024,76,stop,09633a73b7c4b17c5b38fcf44c2730386f8b2f48f19829ce1c8f0814f1720053,ac46f2224d70709cde47b2045622d01ff412fb552daddfc7d80d54b5d32307b1,False,ABSTAIN,0.9556868209029052,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4764393509007472,0.5
r1-gemma4_latest-s0687-exposed,1,gemma4:latest,687,exposed,exposed,3139,2023-11-18,2023-11-19,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.374372096732259,2030,81,stop,ab370ea59569b74d4cc4475d291de32c2961c750b4ee8d95d574c6cc42421623,02cf8af669a1d15c189d5e540726dc33ba5a38f11a5b45b5fd81c56b38918369,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001050|episode-001048|episode-001042,0.4859088331180798,0.5
r1-gemma4_latest-s0687-hidden,1,gemma4:latest,687,hidden,exposed,3140,2023-11-18,2023-11-19,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.000171760097146,1222,52,stop,8003a60ed670ceb5e896a556eec6c3464adb51029b71085ef660f248fd1ec2c9,5ada1b1a8e046e2fd64489b1ba306c7f3c2213fa678ed91a0f8de34b8feb718d,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4859088331180798,0.5
r1-gemma4_latest-s1226-exposed,1,gemma4:latest,1226,exposed,exposed,3141,2025-05-10,2025-05-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.199878403916955,2005,61,stop,778d512abddd485135ef1902f638004fa7b934ee5fb390f836ca3b5adfe4c7b7,042d86fcc8376c8945775c623a4323cf466927c2059d43eb2fbb1d85ad7bf1de,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001153,0.4514388565726864,0.45
r1-gemma4_latest-s1226-hidden,1,gemma4:latest,1226,hidden,exposed,3142,2025-05-10,2025-05-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9766550324857235,1196,52,stop,01358edeb49428126e82cddab0ebb5f5275faad41f485870048596ec5f2622b7,3e1f35d42243fd53da776cb1353ec882c5666ac7acbf1781033dbe3eebe8a940,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4514388565726864,0.45
r1-gemma4_latest-s0745-hidden,1,gemma4:latest,745,hidden,hidden,3143,2024-01-15,2024-01-16,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.8599713016301394,1210,51,stop,a4d70b08ac5bbb28ca90b4aa2bca51de80fd21b851816c490803468adb9b02b9,318be7ec8006a6a77ee33e3d51066aa121b83c5270c380c5d6199918f4d6eddb,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|TRANSITION_RISK,,0.4798055702690085,0.5
r1-gemma4_latest-s0745-exposed,1,gemma4:latest,745,exposed,hidden,3144,2024-01-15,2024-01-16,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2970593124628067,1958,60,stop,3432dabe58888b852e19f62507b85e3f04f2a2a02d72ad4a92225010615ecc9c,6bdf409f0bb30323bbc6512c46b8c917cda61e241989df952502921697389d21,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4524269160726406,0.45
r1-gemma4_latest-s0824-hidden,1,gemma4:latest,824,hidden,hidden,3145,2024-04-03,2024-04-04,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9994255322963,1214,52,stop,faac2be16d1f272107dfe7add18b43900f39985bb288cb05e4076f7226427b84,87781ac391da89fed50faea8320ba073bfa99044313ac7cf87cc3355e98a5b53,False,BTC,0.9,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.46818339058937286,0.45
r1-gemma4_latest-s0824-exposed,1,gemma4:latest,824,exposed,hidden,3146,2024-04-03,2024-04-04,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.225797899067402,2038,61,stop,0d461d2a95efe9477b4b1bcf21b7acb0a6b72a2fe9dd8d2b52694c4c9a76639b,06e1ba00990123a3e16b8d0a61821ff253e80b22686faf06c8906d51715a3a1f,False,BTC,0.8,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001188,0.46818339058937286,0.45
r1-gemma4_latest-s1141-hidden,1,gemma4:latest,1141,hidden,hidden,3147,2025-02-14,2025-02-15,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0452490355819464,1215,49,stop,278eb6c89ab268988a2bd61888ade62838e44ebbfe2f965c47f8ddd56e039831,eb5a9aa91c6f4bd7d6d6eeb8212fe1e5f6c564d5c2812dcb9012a2984c3c6843,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY,,0.4291880033257996,0.45
r1-gemma4_latest-s1141-exposed,1,gemma4:latest,1141,exposed,hidden,3148,2025-02-14,2025-02-15,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.43722403049469,2037,60,stop,0e61d1a571ee742d302ff49d8ee1a444093c9922dc42b0e7f998e880151ce1ee,007962ef2dca70f685f0a774ab9d7c289dc37b66b96f5b10f311cbc135189ca6,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4291880033257996,0.45
r1-gemma4_latest-s1040-hidden,1,gemma4:latest,1040,hidden,hidden,3149,2024-11-05,2024-11-06,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9452000502496958,1211,52,stop,c072c1c47db760203a2d1bf3a4b74944476c93c5c7bdeefcf8f03af5fefa0113,a13f40ff2aca80805cee0fe59b6c36d3e063fb7645ac2b2e6f41036cadc0fd21,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.46391614242482054,0.45
r1-gemma4_latest-s1040-exposed,1,gemma4:latest,1040,exposed,hidden,3150,2024-11-05,2024-11-06,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1743818633258343,2036,60,stop,265f1b6369292f54b78918b0ad352f1fdedc090cfdde08f6610a289f226ff318,d1016cef4d02170b7ba47efac8cca9935d8e418b415904adc565b4d142718d09,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|POSITIVE_MOMENTUM,episode-000854,0.46391614242482054,0.45
r1-gemma4_latest-s0159-exposed,1,gemma4:latest,159,exposed,exposed,3151,2022-06-08,2022-06-09,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5295939166098833,2023,100,stop,f7731deef5b6a6c3e94aace42c5aac61169b087731ed90f82d96b9a0c349a57f,32346982a7638af55224e46728f25a6dd959b5ea8e40c9ba92d28678090e0da7,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000408|episode-000407|episode-000423|episode-000409|episode-000203,0.4098401981930774,0.4
r1-gemma4_latest-s0159-hidden,1,gemma4:latest,159,hidden,exposed,3152,2022-06-08,2022-06-09,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.7240243721753359,1215,46,stop,cc57d9c83a3e8d1825c2464fe304924fcae82559b7462960912193a39d82cefa,76790bc964f803313393a074ac139b0ce3b6e31d1881e6d38dde6716c4da4e44,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.4098401981930774,0.4
r1-gemma4_latest-s0577-hidden,1,gemma4:latest,577,hidden,hidden,3153,2023-07-31,2023-08-01,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1147185880690813,1217,59,stop,776409393644f36fc0eee4724f3ebf1f18fa566205ec2f8af7aea73b5898639f,c4f8317cb08647a2627a9c51159dee9f0835be1aa8d63897f518c52f3b7abe15,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4705533294716787,0.45
r1-gemma4_latest-s0577-exposed,1,gemma4:latest,577,exposed,hidden,3154,2023-07-31,2023-08-01,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.9231618717312813,2041,108,stop,fb3d3f0da8d21231d5a6a8d23379fb7c5d29f63f950cf453f36f5131f5d32806,3ac581962675c9e14cd25ae880251a34b21c4943c6f328f29df5aba8ddd1da9f,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-000936|episode-000879|episode-000869|episode-000939|episode-000880,0.4705533294716787,0.45
r1-gemma4_latest-s0784-exposed,1,gemma4:latest,784,exposed,exposed,3155,2024-02-23,2024-02-24,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.3605236038565636,2016,70,stop,0ef08a53753147376d26ccbbb4ca97ce360ace147df72747069144d60eb033ad,ba0c3ddf9f74e16818fb35251272d6d9fbe29e362df4a36540c747de317ce259,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001052|episode-001042,0.47594677694721726,0.5
r1-gemma4_latest-s0784-hidden,1,gemma4:latest,784,hidden,exposed,3156,2024-02-23,2024-02-24,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.8774159997701645,1214,53,stop,b0f02ac0dee514e783d8c178b5eefffdcc7a9b65fd9e69bba41f7f7900b6204d,b785fe76fb7faf3761fa94aeb288108cc6ccb4235d97670d16cf2944c2eaa583,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.47594677694721726,0.5
r1-gemma4_latest-s1022-hidden,1,gemma4:latest,1022,hidden,hidden,3157,2024-10-18,2024-10-19,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1955043375492096,1198,71,stop,1f768082a0d4b48e5ca5c9f3a41e72161c95babf497d0cc0fdf5b849214de243,f275f99507f460ba95a953b12ab7b2310ef0babd845e25307ebbd1a78ad33660,False,BTC,0.8683452863151345,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|BULLISH_ROUTER,,0.46570553421827393,0.45
r1-gemma4_latest-s1022-exposed,1,gemma4:latest,1022,exposed,hidden,3158,2024-10-18,2024-10-19,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.3769188560545444,2004,71,stop,31e6c891359b765f185bb5cf574d89406c7a5bf8825c35e53cad002611f8fd27,e6bf36e4790b9bfda461cf290e2a59f7784cf28b57aedff2e72b6cc50a02a8b5,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001386|episode-001135,0.46570553421827393,0.45
r1-gemma4_latest-s0921-exposed,1,gemma4:latest,921,exposed,exposed,3159,2024-07-09,2024-07-10,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2970540802925825,1993,81,stop,8aec80447ed3261a267bbc174880c9be498c8134a51a8cf34f4cbb5036fdfc07,68515cc363ac7c79c06feb9ecbfe39f80013db069fa0023852ad800fec9a33e9,False,CASH,0.8,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-001283|episode-001285|episode-000726,0.3858036186700674,0.4
r1-gemma4_latest-s0921-hidden,1,gemma4:latest,921,hidden,exposed,3160,2024-07-09,2024-07-10,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.622726108878851,1212,46,stop,495ee3228e3c6558edc59c1d06232a43fd12a0f547197b6a8c93f1dbc3ecfdd3,93c59ae2086d6cbeb6d9edca6d1459239064cb98c023cba328de2b13ab0090d0,False,CASH,0.8,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3858036186700674,0.4
r1-gemma4_latest-s0195-exposed,1,gemma4:latest,195,exposed,exposed,3161,2022-07-14,2022-07-15,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5188546031713486,2024,102,stop,a8421c914cd625dbdbebbbcca404e73df9c2c3686fb2f015220ceb1a7fa109bf,05bf3e5d2109c127472d06a8ba9ea31870849f84accf36efd783d40f4c8fc9c0,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-000559|episode-000199|episode-000200|episode-000191|episode-000192,0.39217238172290003,0.4
r1-gemma4_latest-s0195-hidden,1,gemma4:latest,195,hidden,exposed,3162,2022-07-14,2022-07-15,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6337047517299652,1218,46,stop,3fb0f546481de303ccd661202e48fe442132c35b77cb9dc5d351b5739fbc69a7,56f72cde77c5fd19c360b0cf75b77c321f15b95159b7927626c6732462920ec5,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.39217238172290003,0.4
r1-gemma4_latest-s0860-exposed,1,gemma4:latest,860,exposed,exposed,3163,2024-05-09,2024-05-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5338642988353968,2037,62,stop,112942e1eafd4510b46d2aa36b5b277a64c9db5d7690f83421af2e4e2785d31d,91723747c35bd66f4755ba94c588de0070b96a9e12fc0d8618a77cd2ed1e9f59,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4589500336885838,0.45
r1-gemma4_latest-s0860-hidden,1,gemma4:latest,860,hidden,exposed,3164,2024-05-09,2024-05-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.3475759755820036,1215,59,stop,a1b0d268ff5f206e60e72b035c98e99e48dc2c9008258fbf8fff25be06a32ebc,7507db6d57cc79adc3e7e04b0978f7d7387fcbcd02719951ea6b22933133c955,False,ABSTAIN,1.0,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4589500336885838,0.45
r1-gemma4_latest-s0051-exposed,1,gemma4:latest,51,exposed,exposed,3165,2022-02-20,2022-02-21,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5688598230481148,2012,100,stop,c10daaec10405105598f5a2e2666109b7b90ec9e4055481cb1fd7c48258c794a,12b2b18a7aadbef265465b149ca9fa88c703c542e410a5df2b8669c95d3b37e9,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000415|episode-000368|episode-000414|episode-000410|episode-000369,0.4384981436494825,0.45
r1-gemma4_latest-s0051-hidden,1,gemma4:latest,51,hidden,exposed,3166,2022-02-20,2022-02-21,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.5765045899897814,1214,47,stop,489acc047dfac6a08d2944880aca11b72c26f26a809d6b82b2c2b3d4ddf101b6,06ed4092f5f3ea33e1913553b45b6c13414ed0f0e455421e81dadbd30f4bb255,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.4384981436494825,0.45
