index,decision_date,return_date,hard_regime,asset_simple_return,memory_net_return,memory_exposure,memory_turnover,memory_action,memory_beta,memory_valid,memory_cited_memory_count,memory_retrieved_memory_count,memory_memory_total_before,memory_shadow_net_return,memory_pretrade_exposure,memory_shadow_pretrade_exposure,memory_desired_exposure,memory_shadow_exposure,memory_confidence,memory_error,memory_request_sha256,memory_latency_seconds,memory_core_desired_exposure,memory_action_headroom,memory_projection_changes_selected_target,memory_retrieved_memory_cross_year_count,memory_retrieved_memory_max_age_days,memory_wealth_before,memory_wealth_after,memory_preview_btc_desired_exposure,memory_preview_btc_exposure,memory_preview_cash_desired_exposure,memory_preview_cash_exposure,memory_preview_abstain_desired_exposure,memory_preview_abstain_exposure,no_memory_net_return,no_memory_exposure,no_memory_turnover,no_memory_action,no_memory_beta,no_memory_valid,no_memory_cited_memory_count,no_memory_retrieved_memory_count,no_memory_memory_total_before,no_memory_shadow_net_return,no_memory_pretrade_exposure,no_memory_shadow_pretrade_exposure,no_memory_desired_exposure,no_memory_shadow_exposure,no_memory_confidence,no_memory_error,no_memory_request_sha256,no_memory_latency_seconds,no_memory_core_desired_exposure,no_memory_action_headroom,no_memory_projection_changes_selected_target,no_memory_retrieved_memory_cross_year_count,no_memory_retrieved_memory_max_age_days,no_memory_wealth_before,no_memory_wealth_after,no_memory_preview_btc_desired_exposure,no_memory_preview_btc_exposure,no_memory_preview_cash_desired_exposure,no_memory_preview_cash_exposure,no_memory_preview_abstain_desired_exposure,no_memory_preview_abstain_exposure
129,2021-05-10,2021-05-11,mix,0.015162339813317599,0.0075706187035116113,0.5,0.010471814541859248,ABSTAIN,0.050000000000000003,True,5,5,129,0.0075706187035116113,0.48952818545814075,0.48952818545814075,0.499985412291583,0.5,0.63140246437846181,,de3b29902763359349ecc15479dedcffd5dd4c160192ed92c465121a669085fc,10.530908947810531,0.499985412291583,True,True,0,12,1.3756548558265265,1.3860694142076233,0.52498614167700386,0.5,0.47498614167700381,0.45000000000000001,0.499985412291583,0.5,0.0075706187035116113,0.5,0.010471814541859248,ABSTAIN,0.050000000000000003,True,0,0,129,0.0075706187035116113,0.48952818545814075,0.48952818545814075,0.499985412291583,0.5,0.94999999999999996,,5be115434c54580f5033c50cea6d71ceb99bd488da526f569384347c8fd084a6,6.0966689679771662,0.499985412291583,True,True,0,,1.3723881155353161,1.382777942671265,0.52498614167700386,0.5,0.47498614167700381,0.45000000000000001,0.499985412291583,0.5
130,2021-05-11,2021-05-12,mix,-0.12896039734935799,-0.064483718160144199,0.5,0.0037620641061409943,ABSTAIN,0.050000000000000003,True,0,5,130,-0.064483718160144199,0.50376206410614099,0.50376206410614099,0.49999858719783868,0.5,0.63140246437846181,,5a190b558bbccec1f5773665c1ef3ce872fbd16ea738585745e5977dc507d597,6.8026457000523806,0.49999858719783868,True,True,0,14,1.3860694142076233,1.2966905047514627,0.52499865783794675,0.5,0.4749986578379467,0.45000000000000001,0.49999858719783868,0.5,-0.064483718160144199,0.5,0.0037620641061409943,ABSTAIN,0.050000000000000003,True,0,0,130,-0.064483718160144199,0.50376206410614099,0.50376206410614099,0.49999858719783868,0.5,0.5,,40ad9c1ca06a745c7da2e2d63480693bdb3bea236b056d5e7eb9a983ece2d7f0,5.2975802905857563,0.49999858719783868,True,True,0,,1.382777942671265,1.293611279537987,0.52499865783794675,0.5,0.4749986578379467,0.45000000000000001,0.49999858719783868,0.5
131,2021-05-12,2021-05-13,mix,0.0064879050384536001,0.0032093784945583792,0.5,0.034462230827894791,ABSTAIN,0.050000000000000003,True,0,5,131,0.0032093784945583792,0.46553776917210521,0.46553776917210521,0.49999916557325341,0.5,0.63140246437846181,,5dbcb963ac9f142a47b568c701b0cee7294cd60ccd421c3f46cc518a31f90d93,6.816486706957221,0.49999916557325341,True,True,0,20,1.2966905047514627,1.30085207537151,0.52499920729459071,0.5,0.47499920729459072,0.45000000000000001,0.49999916557325341,0.5,0.0032093784945583792,0.5,0.034462230827894791,ABSTAIN,0.050000000000000003,True,0,0,131,0.0032093784945583792,0.46553776917210521,0.46553776917210521,0.49999916557325341,0.5,0.86409135608449195,,8dba0235fd22a59770af2eb4417d8814ccb5c42c48d14a4343491257130a62df,5.6097662318497896,0.49999916557325341,True,True,0,,1.293611279537987,1.2977629677588545,0.52499920729459071,0.5,0.47499920729459072,0.45000000000000001,0.49999916557325341,0.5
132,2021-05-13,2021-05-14,bear,0.0027200701745914999,0.0011723516663977307,0.45000000000000001,0.051616731658875759,CASH,0.050000000000000003,True,0,0,132,0.00024223321952421273,0.50161673165887577,0.50161673165887577,0.47499999832854206,0.20000000000000001,0.9518697355496244,,003420943bf02a11369812388356fbb5699cf3e07880f4e35cddf51626259715,6.1812138129025698,0.49999999824057062,True,True,0,,1.30085207537151,1.3023771314698087,0.52499999832854205,0.5,0.47499999832854206,0.45000000000000001,0.49999999824057062,0.5,0.0011723516663977307,0.45000000000000001,0.051616731658875759,CASH,0.050000000000000003,True,0,0,132,0.00024223321952421273,0.50161673165887577,0.50161673165887577,0.47499999832854206,0.20000000000000001,0.9518697355496244,,003420943bf02a11369812388356fbb5699cf3e07880f4e35cddf51626259715,4.5638073943555355,0.49999999824057062,True,True,0,,1.2977629677588545,1.2992844023366958,0.52499999832854205,0.5,0.47499999832854206,0.45000000000000001,0.49999999824057062,0.5
133,2021-05-14,2021-05-15,bear,-0.062821279379130707,-0.028270229106642564,0.45000000000000001,0.00067239433631055556,CASH,0.050000000000000003,True,1,1,133,-0.00020043497459565351,0.45067239433631057,0.2004349745956498,0.47499999991941527,0,0.97923998846195237,,1ee8a06b7693ede06fb2d84c52e6aee2393d5d488198dfc1830fca30d4a89905,6.8565083239227533,0.49999999991517402,True,True,0,0,1.3023771314698087,1.2655586315799052,0.52499999991941526,0.5,0.47499999991941527,0.45000000000000001,0.49999999991517402,0.5,-0.028270229106642564,0.45000000000000001,0.00067239433631055556,CASH,0.050000000000000003,True,0,0,133,-0.00020043497459565351,0.45067239433631057,0.2004349745956498,0.47499999991941527,0,0.97923998846195237,,5e378a49b87e24de5543d27d25826104e50e5c674cb027b1548319770fb0e18a,6.1190690901130438,0.49999999991517402,True,True,0,,1.2992844023366958,1.2625533346079503,0.52499999991941526,0.5,0.47499999991941527,0.45000000000000001,0.49999999991517402,0.5
134,2021-05-15,2021-05-16,bear,-0.0060459699242969003,-0.0027366435300537617,0.45000000000000001,0.016000596727086147,CASH,0.050000000000000003,True,2,2,134,0,0.43399940327291386,0,0.47499999976805185,0,0.96961539588707624,,e74dc238281a60fa534bda1cf45b9aae347d77a950bb808d88844e418f2e3cd3,7.5426050201058388,0.49999999975584408,True,True,0,1,1.2655586315799052,1.2620952487388883,0.52499999976805189,0.5,0.47499999976805185,0.45000000000000001,0.49999999975584408,0.5,-0.0027366435300537617,0.45000000000000001,0.016000596727086147,CASH,0.050000000000000003,True,0,0,134,0,0.43399940327291386,0,0.47499999976805185,0,0.96961539588707624,,dc3947f6e7805f6448ebd97b196edb1b1558d6530602a8036223de3b53f99dfb,6.2992957681417465,0.49999999975584408,True,True,0,,1.2625533346079503,1.2590981761934477,0.52499999976805189,0.5,0.47499999976805185,0.45000000000000001,0.49999999975584408,0.5
135,2021-05-16,2021-05-17,bear,-0.062143521789326597,-0.027966043305297617,0.45000000000000001,0.0015004598370347844,CASH,0.050000000000000003,True,2,3,135,0,0.44849954016296523,0,0.4749999999987472,0,0.99772532127359925,,2d16ca120034c0ad6ba0e938fae36a9099051431d8f95eae97563a9452184ed2,7.7620612904429436,0.49999999999868128,True,True,0,2,1.2620952487388883,1.2267994383572463,0.52499999999874725,0.5,0.4749999999987472,0.45000000000000001,0.49999999999868128,0.5,-0.027966043305297617,0.45000000000000001,0.0015004598370347844,CASH,0.050000000000000003,True,0,0,135,0,0.44849954016296523,0,0.4749999999987472,0,0.99772532127359925,,4131168964d8ee8efaddc374b09dd29ee5ae14c814d325e9e9a472cef4bfafb1,6.1124444846063852,0.49999999999868128,True,True,0,,1.2590981761934477,1.2238861820724005,0.52499999999874725,0.5,0.4749999999987472,0.45000000000000001,0.49999999999868128,0.5
136,2021-05-17,2021-05-18,bear,-0.0147905551740531,-0.0066714675197779849,0.45000000000000001,0.015823005419793257,CASH,0.050000000000000003,True,4,4,136,0,0.43417699458020675,0,0.47499999999968145,0,0.99892110998796835,,423ad5b908ef733f87cf9cdcb1e46baeec27a75dc133af904ef2b835692fd2a4,9.106011901050806,0.49999999999966471,True,True,0,3,1.2267994383572463,1.218614885750964,0.5249999999996815,0.5,0.47499999999968145,0.45000000000000001,0.49999999999966471,0.5,-0.0066714675197779849,0.45000000000000001,0.015823005419793257,CASH,0.050000000000000003,True,0,0,136,0,0.43417699458020675,0,0.47499999999968145,0,0.99892110998796835,,f43b896c3651b4e2f3375004e631be3e855ea5b7e40e7021f7b6d0c9dadc1fd0,6.2827291321009398,0.49999999999966471,True,True,0,,1.2238861820724005,1.2157210651607995,0.5249999999996815,0.5,0.47499999999968145,0.45000000000000001,0.49999999999966471,0.5
137,2021-05-18,2021-05-19,bear,-0.14399041431512011,-0.064799132847490171,0.45000000000000001,0.0036851901090135808,CASH,0.050000000000000003,True,5,5,137,0,0.44631480989098643,0,0.47499999999999737,0,0.99992978483336925,,e763c3e2eb1cd699601524bdf1a059b98559494419fd6b29227b9e3469bcef08,10.1283257342875,0.49999999999999722,True,True,0,4,1.218614885750964,1.1396496978792583,0.52499999999999736,0.5,0.47499999999999737,0.45000000000000001,0.49999999999999722,0.5,-0.064799132847490171,0.45000000000000001,0.0036851901090135808,CASH,0.050000000000000003,True,0,0,137,0,0.44631480989098643,0,0.47499999999999737,0,0.99992978483336925,,9e85f3a3bc5ada82be4d592849a4262c6faf69dd558d090f8d81fa86a3c2db15,6.112660076469183,0.49999999999999722,True,True,0,,1.2157210651607995,1.1369433943539526,0.52499999999999736,0.5,0.47499999999999737,0.45000000000000001,0.49999999999999722,0.5
138,2021-05-19,2021-05-20,bear,0.10884111055132691,0.032536786373472459,0.30000000000000004,0.11189321731483376,CASH,0.050000000000000003,True,5,5,138,0,0.4118932173148338,0,0.47499999999999948,0,0.99997142061905164,,9e9c95bab13bc1d5b5a122de5d6e7eb5c7341519ccfb0e64106e22d18b65c1b6,10.008112724870443,0.4999999999999995,False,True,0,4,1.1396496978792583,1.1767302366397481,0.52499999999999947,0.30000000000000004,0.47499999999999948,0.30000000000000004,0.4999999999999995,0.30000000000000004,0.032536786373472459,0.30000000000000004,0.11189321731483376,CASH,0.050000000000000003,True,0,0,138,0,0.4118932173148338,0,0.47499999999999948,0,0.99997142061905164,,3f8c50b27eb39c026551af4dff63a64f06a1dfed744b6b2e0daa5cd6131a7426,6.2538738269358873,0.4999999999999995,False,True,0,,1.1369433943539526,1.1739358786947778,0.52499999999999947,0.30000000000000004,0.47499999999999948,0.30000000000000004,0.4999999999999995,0.30000000000000004
139,2021-05-20,2021-05-21,bear,-0.083989075869656898,-0.025218298968348374,0.30000000000000004,0.022133909430791687,CASH,0.050000000000000003,True,5,5,139,0,0.32213390943079173,0,0.47499999999999998,0,0.99999969061345917,,f11b5e3eb4b048455328b1ca5a8dcb26d62a1ebac7cebd97e52840424718e714,10.120313508436084,0.5,False,True,0,4,1.1767302366397481,1.1470551017270716,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.025218298968348374,0.30000000000000004,0.022133909430791687,CASH,0.050000000000000003,True,0,0,139,0,0.32213390943079173,0,0.47499999999999998,0,0.99999969061345917,,c0f8fb24428f32c3aedf97ccd335f3c09a8be7f882359e0a35998abe36ca8f86,6.1548816151916981,0.5,False,True,0,,1.1739358786947778,1.1443312127361822,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
140,2021-05-21,2021-05-22,bear,0.0040458584244478001,0.0011956419605905211,0.30000000000000004,0.01809360549400546,CASH,0.050000000000000003,True,5,5,140,0,0.28190639450599458,0,0.47499999999999998,0,0.99999990252925042,,e6fe2690cf8a3140e6751ad81e3f3b0c887397bc109b1079abb555a2149a2eae,9.9465767685323954,0.5,False,True,0,4,1.1470551017270716,1.1484265689378059,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.0011956419605905211,0.30000000000000004,0.01809360549400546,CASH,0.050000000000000003,True,0,0,140,0,0.28190639450599458,0,0.47499999999999998,0,0.99999990252925042,,2908ab8f33f869f9ee6acf1a8618c5df09c93c268797cbe63d064e476e2d14cc,6.1807553637772799,0.5,False,True,0,,1.1443312127361822,1.145699423150943,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
141,2021-05-22,2021-05-23,bear,-0.073931259896978102,-0.022180207747941383,0.30000000000000004,0.00084860027416355788,CASH,0.050000000000000003,True,3,5,141,0,0.3008486002741636,0,0.47499999999999998,0,0.99999991303786995,,79cf1bc9e85b2c306e9a1280106750846145e0fd89d3e8503b6de49cb9262af8,8.7896290570497513,0.5,False,True,0,4,1.1484265689378059,1.1229542290555099,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.022180207747941383,0.30000000000000004,0.00084860027416355788,CASH,0.050000000000000003,True,0,0,141,0,0.3008486002741636,0,0.47499999999999998,0,0.99999991303786995,,64df0e2e439c815b9307a6fbd521a8ca99eb87fbc1acff12f91aa9b064d541fe,5.9946407359093428,0.5,False,True,0,,1.145699423150943,1.1202875719287584,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
142,2021-05-23,2021-05-24,bear,0.1173856751932687,0.035199265690235793,0.30000000000000004,0.015877722588954202,CASH,0.050000000000000003,True,5,5,142,0,0.28412227741104584,0,0.47499999999999998,0,0.99999995067826919,,c2869edef99e177ce2895a88b1b6daea1af20089d68f6639ce78f66c81c63747,9.9277269411832094,0.5,False,True,0,5,1.1229542290555099,1.1624813933220086,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.035199265690235793,0.30000000000000004,0.015877722588954202,CASH,0.050000000000000003,True,0,0,142,0,0.28412227741104584,0,0.47499999999999998,0,0.99999995067826919,,a0ae46339d5a7ec18fd8955b6e8b212bdd770d915835c19eb92ca12d280c8673,6.2079295068979263,0.5,False,True,0,,1.1202875719287584,1.1597208718225478,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
143,2021-05-24,2021-05-25,bear,-0.0096075931727507002,-0.0029060217384773157,0.30000000000000004,0.023812420667185308,CASH,0.050000000000000003,True,2,5,143,0,0.32381242066718535,0,0.47499999999999998,0,0.99999998800681245,,93b9866d3441853e8297e3af26540477c36f0acc4778c6a6e47e2f530486bb6d,8.2400416880846024,0.5,False,True,0,9,1.1624813933220086,1.1591031971224395,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.0029060217384773157,0.30000000000000004,0.023812420667185308,CASH,0.050000000000000003,True,0,0,143,0,0.32381242066718535,0,0.47499999999999998,0,0.99999998800681245,,c1fe268e06ca86ddde353754eb2f11efe468914bb8b3c4d631c61e9196cfc2d9,6.1151179913431406,0.5,False,True,0,,1.1597208718225478,1.1563506977584657,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
144,2021-05-25,2021-05-26,bear,0.022692511132593001,0.0068057161381440689,0.30000000000000004,0.0020234266442816229,CASH,0.050000000000000003,True,3,5,144,0,0.29797657335571842,0,0.47499999999999998,0,0.99999996532853919,,db40358c72e67a516da114aad8980045f5bea74ad66e6951e9dc7230650856fe,8.7486880626529455,0.5,False,True,0,10,1.1591031971224395,1.1669917244568699,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.0068057161381440689,0.30000000000000004,0.0020234266442816229,CASH,0.050000000000000003,True,0,0,144,0,0.29797657335571842,0,0.47499999999999998,0,0.99999996532853919,,657e286c079c3b3c48aec7eaf3d44d89f6f96524fee96373a463cb0f0ab3820c,6.1938943658024073,0.5,False,True,0,,1.1563506977584657,1.1642204923635546,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
145,2021-05-26,2021-05-27,bear,-0.021195336465456401,-0.0063633040479228464,0.30000000000000004,0.0047332048467412791,CASH,0.050000000000000003,True,5,5,145,0,0.30473320484674132,0,0.47499999999999998,0,0.99999996467738916,,e37bc3c66b08d55443d3338c37d453f3ac18f8fd036f1f2c0f841c001e18ba2c,10.05129181407392,0.5,False,True,0,11,1.1669917244568699,1.159565801292741,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.0063633040479228464,0.30000000000000004,0.0047332048467412791,CASH,0.050000000000000003,True,0,0,145,0,0.30473320484674132,0,0.47499999999999998,0,0.99999996467738916,,f5b79f7bbfd97683d8017d26397b7df1e7349d101301b69786b917af87510ea4,6.1472821831703186,0.5,False,True,0,,1.1642204923635546,1.1568122033918229,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
146,2021-05-27,2021-05-28,bear,-0.071707277710822998,-0.0215165664533713,0.30000000000000004,0.0044795040363203031,CASH,0.050000000000000003,True,5,5,146,0,0.29552049596367974,0,0.47499999999999998,0,0.99999997259674556,,155d8922c316ecf061ef3cc433cadda6c666397e1dd1db1d90b2425538bec7f6,9.946342408657074,0.5,False,True,0,6,1.159565801292741,1.1346159266721689,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.0215165664533713,0.30000000000000004,0.0044795040363203031,CASH,0.050000000000000003,True,0,0,146,0,0.29552049596367974,0,0.47499999999999998,0,0.99999997259674556,,572b17278712522476957205bd88e69cf90f545dc3f05c02ac0c048313c9aa04,6.1958594396710396,0.5,False,True,0,,1.1568122033918229,1.1319215767434718,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
147,2021-05-28,2021-05-29,bear,-0.030225026288117799,-0.0090827579332325437,0.30000000000000004,0.015389592044449119,CASH,0.050000000000000003,True,5,5,147,0,0.28461040795555093,0,0.47499999999999998,0,0.99999998608857399,,f3cebb6ced8d5557d946bd03fa65b8b8bbe660b54b0cdbfc482f8a82d240632c,9.9112017918378115,0.5,False,True,0,7,1.1346159266721689,1.1243104848630152,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.0090827579332325437,0.30000000000000004,0.015389592044449119,CASH,0.050000000000000003,True,0,0,147,0,0.28461040795555093,0,0.47499999999999998,0,0.99999998608857399,,be0c6a17bbda038d72ad7c3d44f50603005379eba081e3b5ab99e7b41a885317,6.0028464291244745,0.5,False,True,0,,1.1319215767434718,1.121640607062508,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
148,2021-05-29,2021-05-30,bear,0.030886579575880799,0.0092595091851339628,0.30000000000000004,0.0064053359547900923,CASH,0.050000000000000003,True,2,5,148,0,0.29359466404520995,0,0.47499999999999998,0,0.99999999783297877,,39c938e19c7c16984ac8194b35a96ed38db49627012674d0509dbc9eb89be854,8.1660232916474342,0.5,False,True,0,8,1.1243104848630152,1.1347210481245467,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.0092595091851339628,0.30000000000000004,0.0064053359547900923,CASH,0.050000000000000003,True,0,0,148,0,0.29359466404520995,0,0.47499999999999998,0,0.99999999783297877,,320eb9e519a590d2753d0a90e1c634f936681ef53ad138178780eebb0fe4979b,6.2307355646044016,0.5,False,True,0,,1.121640607062508,1.1320264485660225,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
149,2021-05-30,2021-05-31,bear,0.046161872279316001,0.01384204605147521,0.30000000000000004,0.0064266327002446277,CASH,0.050000000000000003,True,5,5,149,0,0.30642663270024467,0,0.47499999999999998,0,0.99999999925523742,,45b7a966136999006d470f023da7da22d7822cef349d44a68cb8ec2a1c25d322,10.025198221206665,0.5,False,True,0,4,1.1347210481245467,1.1504279091282648,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.01384204605147521,0.30000000000000004,0.0064266327002446277,CASH,0.050000000000000003,True,0,0,149,0,0.30642663270024467,0,0.47499999999999998,0,0.99999999925523742,,b2ab1ce7616e5472b1d3a379f8016463d18c7f0b75890d09009949bd59e1faf6,6.1057585626840591,0.5,False,True,0,,1.1320264485660225,1.1476960107985614,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
150,2021-05-31,2021-06-01,bear,-0.016381311899106101,-0.0049239081594303347,0.30000000000000004,0.0095615790612323392,CASH,0.050000000000000003,True,2,5,150,0,0.30956157906123238,0,0.47499999999999998,0,0.99999999887499835,,e93a3b491ebb2d5bbe87ce43ca85803acb6f11a227f8b5f689a0e6561778f3f3,8.1210668701678514,0.5,False,True,0,5,1.1504279091282648,1.1447633077596717,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.0049239081594303347,0.30000000000000004,0.0095615790612323392,CASH,0.050000000000000003,True,0,0,150,0,0.30956157906123238,0,0.47499999999999998,0,0.99999999887499835,,3faae37e84092a7aae5159eea0dd1d5d255670ad49ac694b5ac1ef29438926e0,6.2104793712496758,0.5,False,True,0,,1.1476960107985614,1.1420448610464446,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
151,2021-06-01,2021-06-02,bear,0.023664671442122202,0.0070959198246691724,0.30000000000000004,0.0034570648762101142,CASH,0.050000000000000003,True,3,5,151,0,0.29654293512378993,0,0.47499999999999998,0,0.99999999658381755,,25bbb266f9963cc994ad573757482e55cdd328da3df5995ce75f03d8ccf417b4,8.830456180498004,0.5,False,True,0,4,1.1447633077596717,1.1528864564097574,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.0070959198246691724,0.30000000000000004,0.0034570648762101142,CASH,0.050000000000000003,True,0,0,151,0,0.29654293512378993,0,0.47499999999999998,0,0.99999999658381755,,2fe53e4966ecd9dcd0b506c5cd61587d651dcca2b191010944466fe18d8928a8,6.0888278931379318,0.5,False,True,0,,1.1420448610464446,1.1501487198166056,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
152,2021-06-02,2021-06-03,bear,0.043442024933565401,0.013027608621372755,0.30000000000000004,0.004934548661012228,CASH,0.050000000000000003,True,5,5,152,0,0.30493454866101227,0,0.47499999999999998,0,0.99999999724839239,,85cc4f82f625333703712c38fc5ca2c35b62d7517c1276ca28dbcf2f3cadd8dc,10.008545536547899,0.5,False,True,0,5,1.1528864564097574,1.1679058099487449,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.013027608621372755,0.30000000000000004,0.004934548661012228,CASH,0.050000000000000003,True,0,0,152,0,0.30493454866101227,0,0.47499999999999998,0,0.99999999724839239,,e97cc775aaba9f5f0f5f678d85f80076d342e3c1099f7586adb4a2a7a9d34d68,6.2206722870469093,0.5,False,True,0,,1.1501487198166056,1.1651324071947493,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
153,2021-06-03,2021-06-04,bear,-0.059611149530587597,-0.017892189272021519,0.30000000000000004,0.0090054606028348028,CASH,0.050000000000000003,True,5,5,153,0,0.30900546060283485,0,0.47499999999999998,0,0.99999999540189477,,339d88e812f85f2cd7c48077f6f6e5b89236eb34d645174906e0505573604096,10.019292887300253,0.5,False,True,0,7,1.1679058099487449,1.1470094181452484,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.017892189272021519,0.30000000000000004,0.0090054606028348028,CASH,0.050000000000000003,True,0,0,153,0,0.30900546060283485,0,0.47499999999999998,0,0.99999999540189477,,4405ace0b7458d43083702f80a02271073e85f4f94f81e149227fbff587adc77,6.1169953215867281,0.5,False,True,0,,1.1651324071947493,1.1442856376382549,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
154,2021-06-04,2021-06-05,bear,-0.036126269629565298,-0.010850489033781496,0.30000000000000004,0.012746287659309019,CASH,0.050000000000000003,True,5,5,154,0,0.28725371234069103,0,0.47499999999999998,0,0.999999973408085,,fc5e9bc8e663389da11cf5e5cde44d658f926ceeeb43172093ac53418e918f3a,9.8032881133258343,0.5,False,True,0,8,1.1470094181452484,1.1345638050320193,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.010850489033781496,0.30000000000000004,0.012746287659309019,CASH,0.050000000000000003,True,0,0,154,0,0.28725371234069103,0,0.47499999999999998,0,0.999999973408085,,030c0375078f3b48d867d296555b89b26e0f3a574c71c05032f64ec629b7f6c0,6.0995370019227266,0.5,False,True,0,,1.1442856376382549,1.1318695788755473,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
155,2021-06-05,2021-06-06,bear,0.0083164414414412993,0.002487243657941729,0.30000000000000004,0.0076696392589579165,CASH,0.050000000000000003,True,5,5,155,0,0.29233036074104213,0,0.47499999999999998,0,0.99999999647335835,,b347887df8257b78e4747d81b0f82ee7eaff9c6ce3fefd194489737e9c60af2a,10.056392284110188,0.5,False,True,0,9,1.1345638050320193,1.1373857416606155,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,0.002487243657941729,0.30000000000000004,0.0076696392589579165,CASH,0.050000000000000003,True,0,0,155,0,0.29233036074104213,0,0.47499999999999998,0,0.99999999647335835,,84dd762e5b178c6b7d2b4faeb6d85dca027e838e56c01fd2e5946fe4566d5cae,6.0669202879071236,0.5,False,True,0,,1.1318695788755473,1.1346848143072226,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
156,2021-06-06,2021-06-07,bear,-0.062470333990406302,-0.018742809654399117,0.30000000000000004,0.0017421062652807073,CASH,0.050000000000000003,True,5,5,156,0,0.30174210626528075,0,0.47499999999999998,0,0.99999999914034565,,58dd9d3730129a5cccb85af2d4a3b3445f37ae8a49e1dcef221f89a07903eca0,9.9987633433192968,0.5,False,True,0,8,1.1373857416606155,1.1160679372010429,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004,-0.018742809654399117,0.30000000000000004,0.0017421062652807073,CASH,0.050000000000000003,True,0,0,156,0,0.30174210626528075,0,0.47499999999999998,0,0.99999999914034565,,989c8c0a8b42c437944299ba0bf35bcb0544d748f0fb7eaf62dc0462ed7f4d3b,6.2094699535518885,0.5,False,True,0,,1.1346848143072226,1.113417632814925,0.52500000000000002,0.30000000000000004,0.47499999999999998,0.30000000000000004,0.5,0.30000000000000004
